ax,ay,az
-0.389,0.374,-0.744
-0.327,0.329,-0.327
-1.14,0.514,0.324
-0.479,-0.059,-0.774
0.029,-0.268,-0.033
-0.585,-0.143,0.222
0.179,0.155,-0.245
-0.021,0.616,-0.287
0.416,0.038,0.715
0.363,-0.082,0.94
0.546,1.057,-1.042
-0.055,-0.106,-0.217
-0.467,-0.477,0.033
0.181,-0.04,0.218
0.242,0.282,-0.648
0.56,0.123,-0.13
0.876,0.037,-0.313
0.126,0.175,-0.666
-0.845,0.134,-0.248
-0.587,-0.085,0.063
0.019,0.186,-0.324
0.546,0.614,-0.151
0.466,0.429,1.874
0.425,0.02,1.595
-0.235,-0.784,0.358
-0.601,0.51,0.03
-0.434,0.268,0.425
0.341,0.068,0.1
0.139,-0.255,-0.099
0.158,-0.263,-0.279
-0.22,0.26,-0.598
-0.237,0.213,-0.092
-0.349,0.222,0.64
-0.047,0.527,0.086
0.207,0.724,-0.545
0.117,0.108,0.167
0.096,-0.276,0.845
-0.146,-0.478,0.858
0.509,-0.467,1.793
0.72,0.231,-0.508
-0.569,0.339,-0.395
-0.083,-0.023,-0.721
0.105,0.26,0.052
0.421,-0.012,0.338
0.342,0.248,0.215
-0.242,0.37,-0.059
0.042,0.055,-0.689
-0.453,-0.134,-0.815
-0.28,0.394,-0.274
-0.7,0.908,-0.213
-0.687,0.155,0.3
-0.216,-0.653,0.243
-0.29,0.235,-0.348
0.487,0.163,0.54
0.773,0.2,1.22
0.627,0.235,0.775
0.653,0.186,-0.387
-0.154,0.401,-0.346
0.148,-0.029,0.874
-0.171,0.006,-0.225
0.355,0.068,-0.541
0.117,0.191,-0.615
-0.547,0.265,-0.294
-0.058,0.125,-0.445
-0.096,0.167,0.225
-0.955,0.563,0.081
-0.919,-0.113,0.588
0.029,-0.306,0.25
0.153,-0.491,-1.177
0.076,0.182,0.153
-0.477,0.157,-0.13
-0.301,0.213,-0.93
-0.265,0.095,0.123
0.075,0.141,0.273
0.384,0.182,-0.081
0.062,0.17,-0.555
0.358,-0.183,-0.81
0.141,0.024,0.776
0.056,0.369,0.656
0.841,0.192,0.394
0.329,-0.008,-0.136
0.328,-0.045,-0.301
-0.17,-0.043,-0.507
-0.562,0.371,-0.053
-0.262,0.117,0.676
-0.126,-0.17,0.422
0.138,-0.399,0.533
0.069,0.11,0.071
-0.033,0.669,0.419
-0.524,-0.357,0.316
-0.699,-0.165,0.527
-0.334,0.302,0.107
-0.031,0.216,0.239
0.054,0.124,-0.004
0.265,0.146,-0.108
0.281,0.264,-0.306
-0.047,-0.133,0.068
-0.894,0.419,0.178
0.141,0.706,0.374
-0.114,0.066,0.389
-0.35,-0.333,0.463
-0.247,0.455,-0.33
0.043,-0.337,-0.201
0.547,-0.686,0.744
-0.222,0.658,-0.967
-0.099,0.063,0.305
-0.411,0.346,0.037
-0.025,0.288,-0.064
0.009,0.377,-0.14
0.453,0.229,-0.684
-0.526,-0.187,-0.332
-0.063,0.012,-0.263
0.08,0.151,0.401
0.338,0.077,0.127
-0.469,0.539,-0.197
-0.406,-0.025,0.818
0.022,-0.206,1.075
