ax,ay,az
-0.021,-0.103,0.291
-0.828,0.515,-0.832
-0.735,0.502,-0.649
0.068,0.007,0.704
-0.504,0.06,0.067
0.051,-0.102,-0.535
-0.338,-0.17,-0.218
-0.196,0.06,0.096
0.024,0.187,0.215
0.084,0.13,-0.287
0.22,0.201,-0.251
0.081,0.135,0.522
-0.298,-0.116,0.245
-0.075,0.256,-0.561
0.382,-0.09,0.268
0.745,-0.617,0.631
-0.215,0.568,-0.237
0.295,0.457,1.196
0.038,-0.003,0.212
0.378,-0.151,-0.48
0.073,-0.095,-0.175
-0.169,-0.096,-0.687
0.382,-0.15,-0.218
0.221,-0.08,-0.321
0.202,0.285,0.221
0.77,0.825,0.343
0.514,0.285,0.221
-0.046,0.07,-0.613
-0.413,0.042,0.86
0.343,-0.349,1.261
-0.253,-0.146,0.268
-0.214,-0.098,0.279
-0.96,0.147,-0.382
-0.815,0.112,-0.086
0.185,0.307,0.304
-0.015,-0.003,0.086
-0.329,-0.195,0.351
-0.453,-0.218,-0.248
-0.372,0.402,-1.264
-0.155,0.654,-1.405
0.434,0.231,0.565
0.395,0.072,1.165
0.504,-0.317,-0.364
-0.587,0.159,0.384
0.44,-0.183,0.127
-0.06,0.14,-0.104
0.047,0.29,0.343
0.483,-0.173,0.296
0.058,-0.127,-0.311
-0.169,-0.006,-0.08
0.245,0.118,-0.307
-0.132,0.19,-0.288
0.249,0.278,0.053
-0.047,0.204,-0.205
-0.015,-0.085,-0.441
-0.424,0.501,-0.821
-0.287,0.503,0.478
0.362,0.264,0.144
0.912,-0.278,0.829
0.013,-0.583,0.751
-0.6,-0.092,-0.507
-0.575,-0.064,1.008
-0.25,-0.008,0.065
-0.339,0.105,0.033
-0.195,0.092,-0.021
0.043,0.386,-0.027
-0.09,0.344,0.14
-0.144,0.14,-0.023
-0.224,-0.357,0.387
0.166,0.463,-0.057
0.261,0.326,-0.347
0.204,0.155,-0.111
-0.36,0.046,0.213
-0.615,-0.147,0.516
0.017,-0.07,0.87
0.098,-0.511,-0.144
0.249,0.068,0.663
-0.076,0.271,-0.012
0.235,0.381,-0.392
0.23,0.116,0.281
0.252,-0.061,0.854
0.203,-0.315,0.292
-0.143,-0.178,-0.128
0.172,0.154,-0.219
0.371,0.424,0.158
-0.204,0.453,-0.641
-0.366,-0.091,-0.862
-0.14,0.059,-0.571
0.035,0.198,-0.199
0.045,0.272,-0.182
-0.124,0.103,0.03
-0.319,0.082,0.276
0.107,-0.08,1.141
0.253,0.265,0.912
0.195,-0.021,1.156
-0.192,0.406,-0.86
-0.311,0.174,0.132
-0.613,0.037,-0.576
-0.035,-0.089,0.361
0.415,-0.039,-0.404
