ax,ay,az
-0.107,-0.29,0.097
-0.326,0.016,0.195
-0.533,0.016,0.053
0.32,-0.173,-0.259
-0.005,0.175,0.052
-0.105,-0.129,-0.011
-0.085,0.141,-0.375
-0.054,0.044,-0.147
0.106,0.312,-0.474
0.204,-0.315,-0.245
-0.276,0.574,0.587
-0.778,0.996,1.322
0.501,0.477,-0.479
0.391,-0.424,-0.171
0.66,0.099,0.025
0.336,0.107,0.319
0.381,-0.039,-0.337
0.7,0.012,-0.625
0.009,0.192,-0.358
-0.228,0.343,-0.349
0.41,0.639,0.023
0.119,-0.164,-0.577
-0.11,0.053,-0.065
0.629,0.348,-0.595
0.128,-0.411,0.96
-0.641,-0.21,0.678
-0.765,0.364,0.39
-0.03,0.019,0.496
-0.454,0.397,-0.025
-0.101,-0.009,-0.483
-0.022,-0.207,-0.201
0.249,-0.141,0.002
-0.254,0.306,0.034
-0.642,0.515,0.062
-0.062,0.651,0.16
1.314,-0.335,-0.001
-0.214,-0.466,1.703
0.545,-0.718,1.661
0.248,-0.253,1.35
-0.727,0.518,0.569
-0.515,0.241,-0.549
-0.324,-0.117,0.484
-0.225,0.44,-0.53
0.453,0.237,-1.082
0.234,-0.447,0.217
-0.056,0.194,-0.753
-0.321,0.292,-0.108
-0.757,0.284,0.982
0.31,0.34,0.439
0.538,-0.527,0.699
-1.369,-0.165,2.676
-0.063,0.247,0.688
0.974,0.166,-0.172
0.434,0.325,0.009
0.792,0.085,0.503
0.501,0.187,-0.087
0.563,0.023,-0.436
-0.101,-0.313,0.429
0.425,0.106,0.146
-0.737,0.9,-0.091
-0.902,0.517,0.42
-0.317,0.171,-0.479
-0.361,-0.099,-0.176
0.762,-0.251,-0.298
0.301,0.342,-0.186
-0.39,0.455,0.29
0.135,0.526,0.229
0.429,0.795,-0.374
0.362,0.758,0.004
-0.057,-0.561,-0.108
-0.759,-0.661,-0.183
0.403,0.488,-0.029
0.474,0.272,0.243
0.913,-0.078,0.329
-0.313,0.03,0.495
-0.374,0.186,-0.081
0.264,-0.088,0.293
0.21,-0.116,-0.086
-0.526,0.377,0.259
-0.293,-0.087,0.294
-0.319,-0.487,-0.35
-0.418,-1.087,0.513
-0.405,1.172,-0.776
-0.257,0.731,-0.301
-0.065,0.184,-0.057
0.219,0.056,-0.144
0.278,0.034,-0.306
-0.151,0.22,-0.021
-0.868,0.373,0.709
0.072,1.039,-0.223
0.362,0.063,-0.458
0.148,-0.334,-0.268
-1.103,-0.599,0.894
1.199,-0.328,0.384
-0.064,0.362,0.313
0.029,0.381,-0.235
0.201,0.304,-0.662
-0.345,0.23,-0.263
0.65,-0.444,-0.327
-0.034,0.593,0.381
0.261,1.614,-0.849
