ax,ay,az
0.856,0.486,0.611
0.285,0.23,0.755
-0.323,-0.424,0.044
-0.614,-0.186,-0.302
-0.194,-0.126,-1.102
-0.291,0.109,-1.016
-0.356,-0.169,0.225
0.305,0.261,0.191
0.342,0.158,-0.19
-0.062,0.894,-0.964
-0.435,0.379,1.632
-0.181,-0.181,0.575
0.065,-0.463,0.718
-0.003,-0.041,-0.637
-0.167,0.279,-1.181
0.327,0.273,0.274
0.176,0.402,0.932
0.106,0.306,0.184
-0.108,-0.236,-0.004
-0.107,-0.039,0.131
0.592,0.087,-0.305
0.264,-0.066,0.563
0.681,-0.038,1.19
0.789,-0.189,-0.376
-0.444,-0.122,0.235
0.205,0.268,-0.248
-0.192,-0.168,-0.126
0.466,0.409,-0.578
0.092,0.13,-0.401
0.544,-0.072,-0.394
0.548,0.023,0.377
-0.168,0.759,-0.919
0.116,0.261,0.898
-0.222,-0.219,1.231
-0.481,-0.45,-0.939
-0.202,-0.276,0.305
-0.078,-0.226,0.649
-0.116,0.584,-0.435
-0.248,0.656,-0.222
-0.004,0.588,0.142
0.364,0.011,-0.533
0.012,0.211,-0.569
-0.492,0.177,0.149
-0.461,0.198,-0.194
0.218,-0.576,0.709
1.021,0.909,-0.923
-0.192,-0.595,-0.112
0.238,0.601,0.575
-0.313,0.321,0.815
-0.032,0.33,-0.203
-0.26,0.128,-0.865
-0.215,0.008,-0.508
0.147,-0.219,0.298
0.165,-0.387,0.354
0.599,-0.109,-0.001
0.606,0.122,0.011
0.099,0.68,-0.116
0.708,0.276,0.387
-0.975,-0.282,0.268
-0.377,-0.23,-0.258
-0.463,0.085,-0.064
-0.008,0.067,-0.395
-0.002,0.719,-0.169
-0.165,0.415,0.113
-0.459,0.104,0.138
0.156,0.296,-1.011
0.158,-0.529,-0.435
0.042,-0.124,0.171
0.265,0.881,-0.247
0.261,0.591,-0.509
0.993,-0.325,0.84
0.18,-0.196,0.37
-0.163,0.102,-0.339
-0.232,0.047,-0.508
-0.338,0.076,-0.192
0.133,0.113,-0.23
0.177,0.391,-0.191
0.068,0.358,0.518
-0.077,0.152,0.435
0.574,0.247,0.669
0.073,0.279,-2.192
0.544,-0.655,1.991
0.271,-0.643,1.475
-0.327,-0.003,-0.592
-0.223,-0.004,-0.123
-0.345,0.159,-0.319
-0.099,0.203,0.312
0.234,0.325,0.431
-0.017,0.151,-0.144
-0.157,0.041,-0.45
-0.122,0.328,0.124
0.241,0.126,0.276
0.32,0.138,-0.423
0.483,0.351,-1.012
0.691,-0.173,1.769
0.11,-0.24,0.843
0.439,0.384,0.105
-0.386,0.185,-0.234
0.051,-0.381,0.178
0.181,-0.016,-0.336
0.303,0.05,-0.182
