ax,ay,az
0.07,-0.283,-0.557
0.093,-0.331,-0.655
0.242,0.048,0.485
-0.093,0.062,-0.289
-0.149,0.249,-0.274
0.195,0.535,0.296
-0.198,0.544,0.312
-0.251,0.033,-0.027
0.056,-0.385,-0.482
-0.02,0.558,-0.93
-0.096,-0.134,0.821
-0.889,-0.171,-0.468
-0.546,-0.189,-0.457
-0.143,-0.104,0.467
0.623,-0.061,0.347
0.273,0.249,-0.775
0.5,0.068,-0.309
0.18,0.241,-0.43
0.089,0.223,-0.194
-0.245,0.045,0.18
-0.247,0.041,0.701
-0.489,0.759,-0.46
-0.481,0.847,-0.225
0.174,0.095,0.734
0.12,-0.37,-0.069
0.486,0.25,-0.126
0.756,0.089,-0.548
0.062,-0.118,-0.174
-0.705,0.046,0.105
-1.114,0.103,0.654
-0.252,0.643,-0.017
0.038,0.431,-0.335
-0.27,-0.116,-0.2
-0.249,0.158,-0.214
0.113,0.136,-0.111
0.161,-0.173,0.505
0.056,0.211,0.261
-0.308,-0.127,0.552
-0.217,-0.323,0.347
0.206,-0.147,-0.323
-0.28,0.118,0.024
-0.072,0.049,-0.593
0.092,0.22,0.109
-0.371,0.12,0.547
-0.169,0.031,0.108
-0.107,-0.054,1.226
0.331,0.308,0.142
0.003,-0.162,-0.429
0.104,-0.039,0.258
-0.096,0.342,0.72
-0.183,0.772,-0.365
-0.173,0.014,0.117
-0.242,-0.246,-0.193
0.172,-0.096,0.45
-0.262,0.267,-0.149
-0.485,0.07,-0.064
-0.374,-0.019,0.017
-0.24,0.147,0.305
-0.208,0.364,0.709
-0.208,0.499,-0.101
-0.047,0.317,-0.878
0.51,-0.097,-0.354
0.158,0.81,-1.342
-0.258,-0.353,0.901
0.047,-0.61,1.677
-0.278,0.307,-0.878
0.037,-0.055,-0.302
0.208,0.055,-0.328
0.253,0.202,-0.722
-0.101,0.401,-0.352
-0.219,0.257,0.013
-0.118,-0.039,-0.542
0.399,-0.044,0.011
-0.065,0.408,-0.183
-0.047,0.546,1.817
-0.709,0.155,0.727
-0.486,-0.468,-0.295
0.036,-0.133,0.342
-0.049,0.084,-0.227
-0.172,0.1,-0.305
-0.23,0.233,0.236
-0.314,0.01,0.56
-0.109,0.13,-0.056
0.031,0.429,-0.841
-0.137,0.248,-0.358
-0.216,0.306,0.435
-0.041,0.477,-0.21
0.018,-0.087,1.091
0.26,-0.227,0.675
0.131,-0.203,0.318
-0.193,-0.068,0.058
0.154,-0.095,-0.247
0.137,0.001,-0.116
0.478,0.217,-0.284
0.249,0.282,-0.761
0.214,0.525,0.228
