ax,ay,az
-0.026,0.023,0.654
-0.35,-0.138,-0.629
-0.251,0.13,-0.348
-0.227,0.063,-0.179
-0.267,0.253,-0.195
-0.229,0.128,-0.143
0.112,-0.062,-0.486
0.151,0.091,0.325
0.476,0.606,-0.591
0.127,0.137,-0.118
0.438,0.116,-0.367
-0.102,-0.144,-0.018
-0.193,0.097,-0.005
-0.021,-0.073,0.089
0.046,0.272,-0.49
-0.116,0.114,-0.273
0.05,0.171,-0.319
0.125,-0.1,0.251
-0.262,-0.067,1.011
0.021,-0.055,0.879
0.906,-0.352,1.358
-0.07,0.152,0.061
0.049,-0.163,-0.261
-0.887,-0.344,0.145
-0.507,0.072,0.303
-0.588,0.068,0.245
0.1,0.206,0.333
0.321,-0.16,2.238
0.66,0.353,-1.393
1.057,-0.614,1.129
0.205,0.017,0.319
0.043,0.514,-0.55
-0.118,0.178,-0.51
-0.098,-0.073,-0.199
-0.093,0.001,0.047
0.471,0.049,-0.51
0.108,-0.233,-0.294
-0.803,0.441,0.26
-0.983,1.226,-0.88
-0.654,1.04,0.593
0.248,-0.622,0.136
-0.206,-0.64,-0.105
0.031,0.087,-0.444
0.298,0.256,-0.062
0.054,0.345,-0.211
-0.295,0.164,0.085
-0.333,0.124,-0.14
-0.117,0.21,0.113
-0.047,-0.11,-0.051
-0.3,0.2,0.292
0.23,0.508,-0.285
-0.024,0.148,-0.52
0.189,-0.263,0.863
0.423,0.116,0.644
0.049,0.097,0.818
-0.248,0.27,-0.701
-0.093,0.255,-0.705
0.216,0.001,-0.247
0.223,0.06,-0.862
-0.578,-0.001,-0.514
-0.277,-0.299,0.089
-0.122,0.007,0.063
0.06,0.141,0.079
0.009,0.143,0.876
0.15,0.535,-0.392
0.264,0.152,0.299
0.034,-0.141,0.309
-0.943,0.376,-0.738
-0.227,0.013,-0.517
-0.039,0.049,-0.306
0.079,0.041,-0.138
-0.386,0.224,0.064
-0.05,0.632,-0.526
0.268,0.424,-0.954
0.691,-0.074,-0.309
0.071,-0.262,-0.44
0.083,0.121,0.004
-0.024,0.263,-0.28
0.603,0.1,0.54
0.875,0.068,0.357
0.084,0.012,-0.184
0.407,-0.338,0.211
-0.569,0.037,0.354
-0.036,0.67,0.577
0.132,0.178,0.65
0.105,0.018,-0.079
-0.072,-0.07,-0.396
-0.278,0.026,-0.555
-0.048,-0.143,0.152
0.182,0.076,0.073
-0.241,0.008,0.298
0.051,0.303,-0.386
0.125,-0.143,0.681
0.465,-0.992,1.203
-0.072,0.134,-0.5
-0.437,0.272,0.321
-0.469,0.522,-0.093
-0.105,0.156,-0.079
0.182,0.069,-0.693
0.002,0.165,0.769
-0.023,-0.001,0.754
-0.505,0.092,-0.15
