ax,ay,az
0.064,0.261,-0.024
-0.046,0.352,-0.204
-0.599,0.059,0.625
-0.068,0.18,0.319
-0.316,0.169,-0.754
-0.587,0.392,-0.685
-0.248,0.27,1.054
0.41,-0.09,0.69
-0.214,-0.461,0.535
-0.61,0.073,-0.474
0.284,0.006,0.715
0.106,0.184,0.394
0.241,0.034,-0.062
0.107,-0.022,-0.567
0.606,0.232,0.52
0.633,0.11,0.54
0.46,-0.377,0.576
-0.276,-0.275,-0.071
-0.095,1.17,-0.416
-0.592,0.2,0.521
-0.153,-0.092,-0.227
-0.479,0.062,-0.252
0.023,-0.224,-0.132
0.297,-0.465,-0.233
0.439,0.298,0.205
0.412,0.424,0.248
0.165,0.365,0.217
0.47,0.215,-0.292
-0.146,-0.01,-0.092
0.051,0.054,0.059
-0.11,0.193,-0.034
-0.052,0.248,-0.239
-0.154,-0.042,0.15
0.083,-0.229,-0.064
0.008,-0.01,-0.522
-0.134,0.411,0.624
-0.162,0.395,0.496
0.424,-0.142,0.361
0.69,-1.117,-0.099
0.134,-1.468,0.273
-1.453,1.163,1.107
0.728,1.094,-2.68
-0.451,0.176,-0.17
0.103,0.862,1.292
-0.466,0.404,0.954
-0.149,0.141,-0.492
0.424,-0.434,-0.02
0.466,-0.384,-0.71
0.165,-0.195,-0.105
-0.157,0.831,-0.594
-0.55,0.544,-0.183
-0.836,0.117,0.899
1.118,-0.067,1.906
-0.103,-0.045,0.891
0.568,0.468,-0.583
-0.326,-0.304,1.141
0.436,-0.48,0.14
0.145,-0.359,-0.048
-0.079,0.092,-0.448
-0.273,0.053,0.167
-0.512,0.16,0.278
-0.106,0.361,-0.129
0.357,0.344,0.036
0.133,0.019,0.569
0.279,-0.023,0.074
-0.021,-0.244,0.364
-0.076,0.033,-0.332
-0.356,0.467,-0.318
-0.478,1.371,-1.626
0.273,-0.014,1.23
0.157,-0.239,0.835
-1.053,-0.179,0.038
-0.308,-0.367,-0.224
-0.087,0.028,-0.71
-0.319,0.332,-0.283
-0.17,0.13,-0.109
-0.109,-0.203,-0.084
0.448,-0.135,0.313
0.357,0.332,-0.134
-0.14,0.397,0.15
-0.182,0.08,0.484
0.152,0.373,-0.019
-0.127,0.197,0.628
0.087,-0.421,1.212
0.491,0.181,-1.064
0.268,-0.247,-0.789
0.652,-0.568,0.205
0.536,-0.052,0.374
0.373,0.475,-0.321
0.102,0.177,-0.824
-0.095,0.307,-0.514
-0.298,0.326,-0.28
0.287,0.256,-0.03
0.33,0.076,0.601
-0.09,0.521,-0.567
0.21,0.561,-0.583
0.63,0.084,0.644
-0.511,-0.158,0.529
-0.787,-0.373,0.297
