ax,ay,az
-0.221,-0.129,0.104
-0.527,-0.122,0.572
0.044,-0.062,-0.191
0.353,-0.038,-0.12
0.58,0.141,-0.068
-0.123,0.309,-0.461
-0.174,0.03,0.175
-0.047,0.13,-0.223
0.218,0.336,-0.264
0.594,0.201,0.079
-0.086,0.079,-0.457
-0.482,0.697,0.264
0.151,0.174,0.74
0.197,-0.438,-0.033
0.074,-0.494,-0.795
-0.171,-0.019,-0.933
0.14,0.368,-0.35
-0.231,0.383,-0.541
-0.572,0.149,-0.068
-0.247,0.183,0.676
0.101,0.436,0.129
-0.003,0.075,0.655
-0.095,-0.146,0.283
-0.193,0.375,-1.553
-0.168,0.255,-0.33
1.101,0.193,-0.197
0.393,-0.409,0.65
-0.211,-0.172,-0.209
-0.108,0.431,-0.09
0.2,0.365,-0.229
-0.208,0.094,-0.417
-0.517,-0.061,-0.534
-0.285,0.084,0.074
-0.114,0.017,0.478
-0.072,0.495,-0.183
0.097,0.059,1.655
0.477,-0.28,1.144
-0.437,-0.019,-0.215
-0.715,-0.175,0.119
0.033,-0.111,0.428
0.152,0,-0.697
-0.124,-0.055,-0.497
-0.86,0.176,-0.591
0.465,0.389,-0.006
-0.509,0.288,0.094
-0.175,0.064,-0.105
-0.471,-0.013,0.081
0.223,-0.056,0.929
0.338,0.298,1.34
0.806,0.029,-0.477
0.438,-0.274,-0.319
0.406,-0.251,0.062
0.027,-0.094,0.3
0.351,0.117,0.614
0.034,0.214,-0.113
-0.024,0.11,-0.626
-0.271,-0.057,-0.505
-0.155,-0.032,0.659
-0.175,0.35,0.688
-0.627,0.111,-0.532
-0.635,0.419,0.19
0.746,0.38,-1.67
0.049,0.514,-0.341
-0.144,0.63,-0.108
-0.114,0.075,0.243
-0.864,0.413,1.004
-0.105,0.573,-0.244
0.117,0.508,-0.151
0.707,-0.187,-0.211
0.352,-0.773,-0.213
0.021,-0.287,0.127
0.337,0.012,0.028
0.285,0.214,-0.346
0.021,0.18,-0.255
-0.18,0.004,0.154
-0.305,0.183,0.718
0.067,0.384,-0.155
-0.269,-0.111,1.343
-0.193,0.096,0.004
-0.359,0.009,-0.411
-0.09,-0.023,-0.543
-0.59,0.282,-0.394
-0.139,0.282,0.325
0.415,0.612,0.754
0.54,0.263,0.162
0.178,-0.42,0.318
-0.023,-0.282,0.105
0.609,-0.026,-0.175
0.136,-0.188,-0.646
0.211,-0.055,0.799
0.082,0.357,0.492
-0.006,0.345,-0.273
0.464,0.356,-0.485
0.261,0.338,-0.382
-0.028,-0.044,0.388
0.105,-0.224,-0.034
0.606,-0.267,1.472
-0.556,-0.053,1.174
-0.49,0.117,-1.478
-0.584,-0.313,-0.614
-0.74,0,1.124
-0.916,0.385,0.825
0.859,0.519,0.463
0.255,0.228,0.691
0.134,-0.115,0.542
-0.032,-0.324,0.45
0.118,0.299,0.157
