ax,ay,az
0.005,0.046,-0.376
-0.27,0.465,-0.352
-0.192,0.006,-0.283
-0.002,-0.661,0.823
-0.16,0.007,0.257
-1.254,1.019,-1.313
1.171,-0.353,1.583
-0.633,-0.027,-0.061
0.695,0.144,-0.187
-0.359,0.487,0.587
0.582,0.326,-0.149
0.469,0.158,0.271
0.378,0.035,-0.175
-0.029,-0.211,-0.887
0.022,-0.038,-0.15
0.3,0.293,-0.1
0.179,0.565,-0.281
0.126,0.418,-0.031
-0.039,0.519,0.606
0.286,-0.134,0.685
-0.03,-0.523,0.55
-0.368,-0.02,-0.029
-0.554,0.069,0.281
-0.012,-0.37,0.677
-0.481,0.381,0.027
-0.053,0.085,0.075
-0.234,-0.2,0.143
0.056,-0.013,-0.043
0.061,0.261,0.729
-0.102,0.356,0.953
-0.024,0.362,0.36
-0.052,0.04,0.341
0.307,0.047,-1.01
0.1,-0.649,0.474
-0.014,-0.303,0.331
0.163,0.318,-0.477
0.252,0.531,-0.558
0.532,0.142,0.923
-0.082,-0.053,0.254
0.366,0.107,0.214
0.664,0.257,-0.543
0.398,0.091,0.135
0.073,0.023,-0.21
0.253,-0.072,0.209
0.228,-0.1,-0.359
0.035,0.075,-0.294
0.244,0.746,-0.738
-0.303,0.154,0.644
-0.371,-0.177,0.44
-0.291,-0.082,-0.195
0.09,-0.007,-0.059
-0.358,0.072,0.416
-0.32,0.272,-0.432
-0.142,0.257,0.225
-0.126,0.262,0.245
-0.064,0.365,0.153
-0.181,-0.085,-0.032
-0.013,-0.192,0.05
0.042,-0.107,0.303
0.386,0.436,0.007
0.104,0.24,0.267
-0.036,0.295,0.929
0.578,-0.064,0.672
-0.028,-0.297,-0.813
-0.163,-0.016,0.904
0.259,0.205,-0.12
0.09,0.053,-0.632
-0.171,0.29,-0.155
0.178,0.455,-0.273
-0.186,-0.242,1.071
-0.013,-0.26,0.309
0.321,0.175,-0.799
0.172,0.08,0.465
0.509,-0.102,0.282
0.834,-0.387,0.34
-0.073,0.308,-0.63
-0.28,0.526,-0.058
-0.48,0.539,0.068
-0.377,0.005,0.379
0.356,-0.17,-0.18
0.018,-0.087,0.112
-0.036,-0.083,0.219
0.036,-0.257,0.27
-0.625,0.074,0.848
-0.336,0.616,-0.07
-0.654,0.629,1.052
0.343,-0.519,1.139
0.089,-0.359,0.208
-0.105,0.08,-0.296
-0.067,0.282,-0.211
-0.15,0.257,-0.079
-0.584,0.16,-0.618
-0.425,0.526,0.71
-0.294,-0.254,0.421
0.165,0.041,-0.603
0.53,0.08,-0.623
0.439,0.184,-0.625
0.232,-0.02,-0.334
-0.156,-0.176,0.309
-0.806,0.516,-0.078
-0.212,0.427,-0.277
0.034,0.12,0.591
-0.202,0.449,-0.093
0.938,-0.518,0.226
0.177,-0.439,-0.291
-0.414,0.506,-0.085
