ax,ay,az
-0.39384,0.33296,-0.06171
-0.46546,-1.44988,3.12776
-4.07276,-0.91111,1.57973
-1.89822,0.71974,-1.5986
1.96744,0.19494,-3.7784
0.91498,0.90896,-1.82589
-0.11349,1.10483,-0.61265
0.97979,2.09453,-4.28504
-0.26897,1.07691,1.27828
0.7038,0.3954,1.87005
1.30404,-1.99959,4.39106
0.14769,-3.24132,-1.52643
1.66894,-2.51556,-0.72021
0.81636,-0.62631,-0.25195
0.35629,-0.03521,-0.18386
0.89946,0.45746,0.5553
1.90288,0.15253,-1.63494
-0.72481,0.2511,0.78043
-0.16834,-0.91037,0.409
-1.51811,2.33747,-1.11345
-2.29442,1.35206,1.13548
-0.16169,0.6016,-3.50768
-0.22208,0.45352,-1.65356
0.13806,0.07824,0.38015
2.4275,-0.59434,0.42214
2.11917,-0.83016,4.27477
0.96111,-1.87392,1.11216
2.0372,-1.98753,-2.98982
1.60512,-1.34572,-2.27706
2.28981,-0.94406,-1.571
0.80831,-0.73744,-2.83381
1.26468,-0.13711,-0.42874
0.8655,1.08746,-2.12222
-0.08101,0.43313,2.93166
-0.34188,0.23184,1.52039
-2.36024,0.1544,-3.20371
-1.43481,0.15193,-1.02067
-2.35363,0.26324,0.3578
0.97895,0.35871,-1.92006
-0.8017,1.3313,-4.26771
-0.63502,1.8253,-1.88875
-0.16277,2.0451,-0.75681
-0.56439,0.29977,1.0413
0.12557,-0.18956,1.44042
0.49261,-1.67458,-1.39646
0.90795,0.02038,1.60157
0.17303,-0.69447,0.11208
1.67348,-0.67024,1.41933
1.36311,-0.88307,-2.42261
-0.53554,0.83925,2.64264
0.91704,1.20012,-0.80107
1.3729,-0.36949,1.20879
1.57428,0.20107,-1.40271
-0.65047,2.26686,0.44705
-0.58541,-4.6109,1.43994
-1.19862,0.44919,0.21845
-1.03861,0.28374,-1.65797
-0.52614,0.62369,-1.56283
-0.97983,1.47696,-0.96656
-1.45544,1.18463,-0.32534
0.04212,-0.16176,1.86624
0.44504,-2.13438,4.18368
0.29473,-2.77448,0.67456
1.89104,-2.17547,-0.24825
0.68351,-1.8832,0.30057
0.81029,-1.5705,0.37934
2.19357,-0.93504,-3.11872
2.00364,-0.0608,-0.55176
1.98527,-0.35731,0.1625
-0.36866,0.94385,1.60221
-0.62797,-0.25101,2.23038
-1.53658,-0.74217,-0.28542
-1.45908,-0.61016,-0.5836
0.2553,-1.07851,1.31706
1.7917,1.0802,-1.37461
-0.75092,0.74836,-0.63472
-1.29522,1.07767,0.41586
0.18628,0.9458,0.26954
0.18628,0.9458,0.26954
1.16802,1.39195,0.17071
0.55399,-0.49796,-0.14936
0.52958,-0.87994,0.1153
0.08198,-0.77133,-0.65429
0.0258,0.16639,-0.54505
0.15481,1.13412,0.14932
-0.55637,1.34217,0.39457
-0.80775,1.55444,-0.79052
0.88952,0.34135,1.67151
0.59004,-0.51387,5.16246
-1.29086,-1.43586,-0.2388
-3.14749,-1.09803,-0.35992
-3.87041,-3.14417,-0.41556
1.63123,-4.48253,-0.67755
1.63123,-4.48253,-0.67755
1.63123,-4.48253,-0.67755
-0.6296,4.78725,5.02486
-1.69544,3.77464,5.01592
0.89379,2.45067,1.2521
-0.9817,-0.92509,8.03639
