ax,ay,az
1.62622,-1.4989,3.30395
0.70158,-1.00599,2.88151
0.40601,-1.21533,2.51108
0.877,-1.19983,2.69013
-0.40895,-0.88607,2.70367
0.41213,-0.03397,2.70285
-0.50031,-0.08054,3.33102
-0.00911,-0.21531,5.04604
1.86641,-0.52468,7.62817
3.10348,-1.65861,6.15897
1.38163,-2.13428,4.13647
1.15449,-1.7487,3.47674
0.0153,-1.15663,3.13322
0.45702,-0.62882,2.31685
-0.30624,0.01674,1.99909
-0.73576,-0.39136,1.63489
1.0807,-0.44017,2.93821
0.67475,-0.34677,3.45424
0.3166,2.01379,3.61049
1.43571,1.17889,5.87939
1.43571,1.17889,5.87939
1.43571,1.17889,5.87939
0.19505,-0.67627,1.01616
-0.07509,-0.55203,1.15397
-0.13003,-0.17772,1.18045
-0.13003,-0.17772,1.18045
-0.13003,-0.17772,1.18045
0.03783,-0.01498,3.91138
-0.51681,0.08373,4.2091
-2.48388,-0.46673,6.45805
0.4955,0.22625,2.88435
-1.34896,-0.86643,3.76445
-1.18893,-0.64294,1.62045
-1.2431,-0.4394,1.04934
-0.77519,-0.20561,2.1685
-2.48304,-0.30672,0.82579
-1.98625,1.01943,2.60975
-1.35976,1.09596,4.79087
-2.45346,1.25128,5.61472
-0.61625,0.18957,3.94587
-3.96892,-0.41346,4.31322
-3.79105,-0.35167,6.42239
-3.67505,-0.56439,3.35585
-4.40728,0.10256,3.76766
-4.84327,0.48775,2.93862
-3.6964,1.09211,2.29807
-1.829,2.65407,-1.91037
-0.39966,2.45558,1.52931
-0.39966,2.45558,1.52931
0.72691,3.4067,0.10983
0.92083,0.72395,-1.25466
-0.19037,1.34028,-1.43083
-3.43999,4.22644,-1.07901
-4.20152,4.74646,1.08732
-4.07712,4.76143,1.50594
-4.07712,4.76143,1.50594
-4.07712,4.76143,1.50594
-4.07712,4.76143,1.50594
-4.07712,4.76143,1.50594
0.38081,-0.44665,-0.89536
-0.38409,-0.65531,-0.54689
0.05892,-1.25133,-0.55562
2.89247,-1.99707,4.65444
2.32254,-0.37768,2.15568
2.27678,0.25568,1.04508
2.27678,0.25568,1.04508
2.27678,0.25568,1.04508
0.68505,0.46642,2.92858
-1.34296,0.26052,-1.45782
-1.88433,0.00657,-0.68664
-1.34662,0.7652,0.81127
1.08731,2.35267,3.66708
0.35075,0.38292,1.48874
-2.2461,-0.83773,1.84608
-2.57469,-1.07842,0.57918
-3.4247,-1.94462,0.28788
-2.68982,-1.14389,0.14415
-0.28939,1.57637,1.68872
0.77108,2.41147,0.01209
1.05198,0.83825,-2.61653
1.05198,0.83825,-2.61653
1.05198,0.83825,-2.61653
1.05198,0.83825,-2.61653
1.74231,-0.49866,0.73557
-0.62266,-1.11899,1.16076
1.85476,0.33593,0.39936
-1.10187,-0.15277,1.89435
-0.84475,-0.2762,0.21148
-0.59771,2.44108,3.21852
-2.19726,1.56948,3.45445
-2.11706,0.17379,0.70617
-3.02039,1.13587,1.13307
-1.17184,0.42264,0.21433
-1.09672,0.47062,-0.11403
1.55404,1.47804,2.86957
5.25184,4.46939,-1.02205
2.40491,4.27999,-1.55294
-0.43063,1.07204,3.77008
0.01785,2.15713,-1.73438
-1.49797,0.72758,2.34491
