ax,ay,az
-1.55787,0.02858,0.34529
-1.52494,0.15163,0.50881
-1.49113,0.15639,0.45775
-1.23818,0.05049,0.26676
-1.24712,0.1244,0.29398
-1.10332,0.18737,0.45797
-0.9441,0.05689,0.13945
-1.03274,0.20423,0.0923
-0.73436,0.12036,0.07571
-0.81486,-0.19272,0.18119
-0.72039,-0.17497,0.08058
-0.53969,-0.17008,0.25094
-0.66962,-0.04092,0.13294
-0.5992,0.12649,0.30537
-0.42266,0.06072,0.08903
-0.51474,0.11832,0.23204
-0.57592,0.10833,0.16214
-0.53565,0.18042,0.2426
-0.59097,0.056,0.02613
-0.44978,0.15428,0.35557
-0.37989,0.04982,0.11234
-0.11291,-0.08139,0.18373
-0.08423,-0.14366,-0.20608
0.02281,-0.13638,-0.26166
-0.03645,-0.06797,0.08967
-0.20488,-0.02515,-0.00858
-0.2154,0.08108,-0.17889
-0.15872,0.31143,0.26856
-0.28703,0.23215,0.30169
-0.14926,0.09177,0.04133
-0.20009,0.08104,0.14988
-0.1681,0.05522,0.00788
-0.05047,0.03757,0.04658
-0.13098,-0.0577,0.05892
-0.08478,-0.00024,-0.24657
-0.1975,-0.02794,0.13298
-0.04368,0.00206,-0.09337
-0.21301,0.12254,0.23843
-0.21015,0.11783,-0.18793
-0.10643,-0.02069,0.10949
-0.24212,0.00304,0.19271
0.14305,-0.01804,0.0487
0.33478,-0.45718,-0.09008
0.3623,-0.29092,-0.24946
0.24977,-0.09881,0.06336
0.30512,-0.09056,-0.18401
0.01305,0.08343,0.14295
0.07486,-0.02354,-0.37519
-0.06953,0.37945,0.30649
-0.27975,0.18501,-0.04688
-0.16971,0.176,0.27708
-0.18016,0.0853,-0.13609
-0.11861,0.18193,-0.43339
-0.0347,0.16042,0.09428
0.09853,-0.13251,-0.14938
-0.08516,0.01613,0.0205
-0.20335,-0.07941,0.05186
0.00939,0.07184,0.04143
-0.05198,0.31751,0.01712
-0.27111,0.28405,-0.36227
-0.04539,0.25304,0.30631
0.4767,-0.4872,0.14366
0.45864,-0.59246,-0.26084
0.19442,0.2909,0.24049
0.45652,-0.38279,-0.18082
0.25185,-0.18556,0.19705
-0.0584,-0.09658,-0.05381
-0.14657,0.05669,-0.06035
0.055,0.04067,0.13497
0.07882,0.0888,0.22645
-0.07838,-0.0318,-0.02099
-0.08122,-0.1069,0.15796
-0.05781,-0.11487,-0.00374
-0.05654,0.04047,-0.05672
0.07293,0.04237,0.12372
-0.14421,0.12833,0.00252
-0.10469,-0.04798,0.08849
-0.01463,0.01072,0.02968
0.10535,-0.19606,0.01707
-0.01506,-0.20978,-0.08634
0.16049,-0.15311,-0.00666
0.19988,0.15257,0.04304
0.08443,0.0969,0.11533
-0.19907,0.15508,0.09048
0.18327,-0.06856,-0.07076
0.08913,0.05635,-0.03043
0.31847,-0.19307,0.04552
0.0561,-0.3047,0.05553
0.01102,-0.38092,-0.08818
0.23071,-0.04377,-0.21747
0.01553,0.19972,0.16447
0.05679,-0.16721,-0.24164
