ax,ay,az
-4.16403,1.83509,-0.76991
-1.99152,4.00163,2.60276
-2.33604,1.62044,1.16933
-0.39443,1.05627,-2.20702
-2.12708,1.01327,3.25893
1.50175,0.30891,-0.50463
1.90462,-0.74054,-2.45697
2.37377,-0.79412,-1.10556
2.50451,-1.53549,-0.99748
0.89466,-0.97768,-0.80523
0.46736,1.48203,1.0759
-3.25491,1.83273,1.54733
-1.8935,0.89515,0.80906
-1.63434,1.02977,0.78641
-1.55552,0.18761,0.11598
-2.55823,-0.38716,-0.30226
-0.51686,1.59204,0.33145
-0.04419,0.01323,-0.82931
0.28205,-0.94204,-0.91878
0.60872,-2.15028,0.24339
-0.28509,-0.77064,2.29598
1.18296,0.76409,1.46408
1.74623,1.32184,-0.20601
-0.23665,1.01276,-0.23488
0.1295,0.65759,-0.95983
0.491,-0.47076,-1.29293
-0.33177,-0.80274,0.14346
0.64775,-0.96448,-1.77293
0.8554,1.40517,1.39058
-0.02288,3.07245,2.6037
-0.78128,1.52622,0.87125
-3.77499,-0.56479,0.41881
-1.12285,0.1969,-0.76611
-2.34696,-0.2572,-0.18962
-1.3889,-0.90226,-0.58087
0.03915,0.2521,-2.80532
0.71144,0.14371,-2.68391
1.04282,0.10736,-0.10687
0.02592,0.67727,3.02373
2.0842,-0.20035,3.2451
-0.7133,-1.0669,0.55775
-0.49392,-1.90634,0.10446
-0.57292,-0.67867,-0.71775
0.19189,0.68898,-1.26821
0.92907,1.87923,-2.1652
4.03513,1.58453,-2.05907
0.34932,-0.40423,2.14207
-0.84893,-0.01258,3.74503
-1.648,0.58574,3.52818
-1.98184,0.02095,0.37774
-0.89382,-0.50158,-0.96961
-1.13003,-0.59675,-1.83846
-0.92423,0.05341,-0.55337
-0.58141,1.65292,0.17488
-0.08863,2.15133,-2.98372
-1.17545,-0.1685,-1.21922
-1.09439,-0.78254,0.25949
0.73649,0.28192,7.12842
-0.70985,-1.3785,-0.08153
-1.29815,-1.58834,0.27244
1.13649,-0.34979,1.07556
2.29757,-1.12573,0.0692
1.58034,-0.6498,-1.06459
0.66996,1.14177,-1.25468
1.57945,1.74665,1.99784
-1.15275,0.7584,0.46798
-1.53316,0.74811,3.56834
-1.50754,-0.11141,2.03334
-2.43734,-0.60846,-1.63876
-2.77356,-1.21073,-1.76367
-2.31175,0.50649,-0.74983
-1.58943,0.61894,-1.7886
0.6584,0.11709,-0.30698
1.89817,0.16133,3.2877
0.48571,-0.00637,3.35215
2.07807,0.23404,1.07162
1.63012,-0.18597,2.09018
0.97661,-0.63714,0.48796
1.31741,-1.34639,0.16802
3.07796,-1.22905,-0.46784
2.19967,-2.341,-0.86509
0.20602,0.0509,-0.8986
-1.09504,0.44774,0.1497
0.11136,5.77849,3.61647
-0.55535,-1.00324,3.1084
1.16133,-1.52614,0.83576
-0.10541,-2.08041,-1.46785
-0.02067,-0.65783,-0.28789
-1.0107,-1.0739,-1.4232
-1.63867,-0.48227,-0.20557
0.63653,0.72194,-0.35783
1.41288,0.76287,-1.50272
1.60118,1.30595,0.97226
0.55677,0.66753,-0.55452
2.85968,-0.57818,3.01211
1.25203,-0.61843,1.56464
3.15755,-1.55058,1.17014
0.57683,-2.00374,0.78747
0.75782,-0.85601,-1.39363
0.41035,1.23543,-0.85169
0.89267,0.37905,-0.85567
0.05819,-0.26412,-3.6678
