ax,ay,az
-0.01838,0.13153,0.31806
-0.10468,0.25206,-0.02528
0.09826,-0.09673,0.16327
0.23987,-0.36978,-0.21747
0.21559,-0.21596,-0.02998
0.23456,0.28024,0.09016
-0.07747,0.33203,0.29082
-0.01332,-0.12454,-0.16347
-0.14759,0.1213,-0.12887
-0.0402,0.23938,0.10011
-0.08454,0.03546,0.20636
0.01435,0.00436,-0.0035
-0.14614,0.07229,0.04731
0.08651,-0.05476,0.2394
0.13301,-0.05079,-0.00364
0.00214,0.06572,-0.13165
0.09051,0.08965,0.02985
-0.0139,-0.29317,-0.39177
0.13006,-0.07411,-0.14269
-0.0308,0.26489,0.11684
0.2076,-0.05798,0.03365
0.12213,0.16109,0.01936
0.10413,0.23339,-0.08653
-0.06098,-0.04193,-0.07439
-0.4329,-0.14405,0.56895
0.60305,-0.13908,0.09093
-0.19969,-0.88581,-0.73501
-0.8693,-0.55216,-0.8284
0.43965,-0.62938,-0.05525
-0.27644,0.66546,1.08837
-0.99249,1.04759,0.14346
0.5421,1.31711,0.454
-0.16012,0.55037,-0.1451
0.47786,0.41316,0.03354
0.05029,0.25468,-0.32037
0.19693,-0.02313,0.16993
-0.12352,-0.05562,-0.00826
0.57439,-0.07843,0.46816
0.67617,-0.81227,-0.56255
0.72643,0.07263,-0.13296
0.18929,-0.05106,-0.47746
-0.10945,-0.04506,0.22748
0.33945,-0.04088,0.03697
-0.23788,0.15631,0.05754
0.05216,0.08339,-0.20032
-0.04191,-0.08361,-0.38214
0.08819,0.10561,-0.2693
0.34174,0.08161,-0.3919
0.32127,0.09515,-0.32727
0.12652,-0.13587,0.15909
0.57875,-0.14232,0.50593
-0.19671,0.71948,1.36166
-0.05849,-0.12879,-0.0949
0.23126,-0.40595,-0.12856
0.35306,0.42784,0.86186
-0.18358,-0.08005,-0.96383
1.34028,-0.33679,-0.20931
1.88812,0.9085,3.33707
-1.6585,-1.44637,0.60662
-0.47476,-1.49527,-1.74769
-0.56531,-1.53564,-3.74986
-1.69041,-1.29512,2.10997
2.15858,-0.05137,-0.599
2.45305,0.55159,-2.06198
2.45305,0.55159,-2.06198
4.02939,-0.2725,0.3244
0.55218,-0.21689,1.58893
1.26493,0.09204,0.56451
1.03365,-0.0287,-0.65323
0.44439,-0.1276,-0.44822
0.44093,-0.16945,-0.15611
0.92455,0.30568,0.18102
0.16009,-0.13189,0.38572
0.30841,0.01956,0.30289
0.35739,0.06733,-0.32925
0.13987,0.26404,-0.39509
-0.03137,0.15925,0.06889
-0.24097,0.0967,-0.23178
-0.39364,0.49723,0.74691
-0.97144,-0.06055,0.20318
0.02903,-0.23071,-0.87571
0.19,0.59024,0.27333
1.43393,0.78406,-0.74668
1.90831,1.52636,-1.55681
0.672,-1.27972,-0.24324
-0.28972,-2.82612,-2.23189
1.08895,-1.43073,-2.27035
-0.06802,0.03644,1.84335
-0.07891,-0.63078,0.09476
-0.05809,-0.57193,0.42337
-0.05809,-0.57193,0.42337
1.86225,0.42883,-0.73885
0.34534,0.22837,2.41019
0.4068,2.60049,0.47182
2.75229,4.3977,-0.99873
-0.25901,3.01856,1.83002
0.30313,1.85973,1.4701
0.22124,1.40198,1.22334
1.34919,1.128,-0.32669
1.65842,1.18129,0.78523
1.58551,1.02701,0.10262
1.76669,1.55706,0.64781
