ax,ay,az
7.10735,14.59375,2.47244
-2.82071,5.00787,-5.4904
-2.97053,3.63955,-9.29075
10.8742,10.50094,-2.02616
8.17638,-4.07681,1.82341
9.14561,-11.18374,4.61983
13.18739,-0.19049,8.93456
1.53522,7.96491,-4.60064
-6.82646,2.56247,-8.01663
4.93719,7.24081,-3.84338
14.44913,3.40341,0.99473
14.21448,-6.9564,2.2504
14.53274,-2.36905,6.05477
2.61035,12.83502,-1.18902
-6.15542,4.1398,-2.16272
-3.60572,-0.70564,-5.30763
9.89023,11.78668,-2.79275
11.88905,1.84348,-5.30385
16.17221,-6.20587,0.28115
15.15388,7.26628,3.83393
1.38867,15.56966,0.86492
-9.0542,6.35732,-1.66074
-9.63158,0.02819,-4.0721
5.60717,15.60126,-4.60875
13.48956,3.88146,-4.81049
16.08413,-6.80732,-0.01408
10.75984,10.53372,2.37637
-6.60073,10.82418,1.5322
-15.98547,1.22393,-0.51633
-6.00704,5.7564,-5.01335
12.60362,10.84694,1.46853
11.01373,-10.41031,6.46695
10.41934,-4.10325,10.30933
9.36795,24.16126,3.86102
-9.80901,11.23693,-4.45546
-14.05904,5.80862,-6.94435
5.66452,12.984,-5.04901
12.86631,8.88885,0.05759
7.68445,-13.01624,5.05342
11.27081,-6.72402,9.19365
6.66665,21.77579,-0.34091
-13.34415,8.6317,-5.74385
-9.99678,5.05144,-7.88276
10.79652,12.34646,-0.76636
8.5053,-12.21355,6.66692
8.79173,-7.83457,11.43946
9.3141,13.54262,2.78077
-11.42777,10.09767,-8.11789
-8.35851,5.75671,-7.48648
9.93777,12.08497,-1.28372
8.28247,-8.30961,2.90017
13.08246,-8.18547,5.89999
7.69918,13.63069,0.30319
-11.49078,6.33863,-3.13066
-9.8287,4.88253,-5.53567
8.08095,9.453,-5.30722
6.17989,-6.59533,0.23251
11.28151,-8.36002,7.42058
5.95965,8.42173,1.74308
-7.61513,7.53877,-3.19305
-5.43968,3.00372,-0.89387
6.99909,4.3013,0.67945
2.15914,-9.57063,-0.29037
6.1366,-6.40656,3.42234
7.10859,9.1264,0.17357
-2.9765,5.77842,-3.97473
-4.32846,4.86824,-5.22732
-0.33962,6.09181,-3.15168
12.61148,-3.40101,-4.69676
13.71052,-7.13638,5.49748
3.37516,17.33868,-0.9899
-5.87651,7.77213,-3.88532
-9.46499,2.51903,-5.03663
2.8571,9.26503,-1.9826
12.49972,-1.85656,-2.25319
12.4631,-9.28163,8.50825
7.95284,9.18298,4.57287
-5.06041,8.2238,-1.59774
-12.55933,1.12275,-1.95061
0.79101,7.15804,-0.86244
8.04336,0.03446,-1.48073
