ax,ay,az
-1.29257,1.17297,-0.36154
1.06357,-1.43151,0.251
-0.83927,-0.25954,0.24743
-0.35041,0.0797,0.05858
-0.57812,2.00753,-1.30938
0.51459,-0.19992,0.7353
0.5459,0.1007,1.26221
0.49375,-0.78434,1.30088
0.03233,-1.02283,1.01463
-1.46917,0.55651,2.66612
0.77489,-0.55022,-2.12879
-0.87679,0.2058,1.86447
0.49774,-1.56884,-0.15597
0.7319,-0.46215,1.2548
0.86736,1.56335,0.61154
0.70576,-0.07808,-1.66158
-1.8956,2.27314,1.76389
-0.15952,-0.03568,2.14282
-0.01109,0.18408,0.09101
0.56751,-0.5876,1.03541
0.20657,-1.0081,1.02637
1.11764,-1.3093,-0.0334
0.34695,-1.26577,0.03023
0.54876,-0.01877,0.92381
-0.12207,-0.47369,2.10367
-1.16106,-0.58475,1.32695
-0.09068,-1.50747,1.34728
0.21958,-1.16571,2.47776
-0.16707,-0.4922,1.03396
-0.04487,-0.2159,1.26735
-0.51834,0.16745,0.51566
-0.51256,0.36965,1.14787
0.00231,0.52166,0.54575
0.57221,0.78329,-0.645
1.24598,0.75055,0.24113
0.31733,-0.1283,-0.40238
0.91059,1.03525,-0.18584
-0.0624,1.19021,0.27965
-0.08316,2.85019,0.69704
0.72407,1.93862,0.05965
0.00685,0.91998,1.59228
0.3128,1.29576,0.53518
-9.59506,3.29246,-2.40135
-9.95329,4.42882,6.07744
10.04977,-4.14801,-4.49367
-6.5718,0.0303,2.00512
-0.76159,0.23433,1.53668
4.48793,-7.68933,5.30397
-0.31736,1.9578,1.60163
-1.24533,0.15806,0.12125
-2.80563,-0.71298,-0.98437
-2.71141,-1.80077,0.46524
-0.38331,-1.90158,2.98612
0.58077,-2.06771,1.83977
-1.56755,-1.30786,-1.61723
-1.98294,-0.34136,-1.85992
0.44062,-1.56307,0.12264
-2.1657,-3.84016,3.4038
2.76526,-7.66433,2.09973
-1.07394,-4.06547,1.49266
-1.13009,-0.59155,1.6159
-1.66208,-0.17968,-0.79127
-1.57709,0.37562,-0.5707
-0.6611,0.57775,1.11672
-1.84477,0.46576,-0.1513
-2.23291,1.1085,-0.3134
-1.11317,0.9557,-0.6324
0.29395,0.24466,-0.23062
0.23213,-0.41322,-0.34564
-3.2686,-1.0484,-0.48711
12.94944,-1.90926,-0.55357
-0.38211,0.13506,-0.42477
-0.38211,0.13506,-0.42477
-2.24181,0.45936,-2.11688
-3.16957,0.41815,1.9445
-1.34753,0.58219,3.27869
-1.05371,-1.99376,2.03598
-1.16803,-0.03313,-0.33117
-0.57738,0.00813,0.85658
-0.01194,-0.0244,1.26919
0.04001,-0.1556,0.76358
0.15287,0.33422,-1.76974
0.44287,0.73699,-2.2416
0.32852,2.35612,-1.39631
0.76299,1.26745,3.02191
1.0482,1.96902,1.08607
0.86287,1.20299,0.80863
0.61049,0.40126,0.57568
0.1077,-0.52393,0.19158
