ax,ay,az
-1.70067,1.04528,-0.46121
-1.87324,1.29694,0.55665
-1.79575,1.47756,-0.45805
-0.79568,0.61654,-0.27788
0.22327,0.40685,-0.01225
2.12873,0.64709,0.33101
0.89672,-1.05878,-1.03293
0.34473,-0.82237,-1.18995
-0.01402,-0.68185,-1.37382
-0.51069,-0.67787,-1.03261
0.61131,1.99739,0.80135
0.53089,2.40473,1.03892
0.34343,1.35491,-0.85466
-0.17797,0.45984,-0.41992
-0.74064,-0.44421,-0.56758
-0.35891,-0.14838,-1.28067
-0.60562,-0.18511,-0.63534
-0.22232,1.07138,-0.2617
1.32792,0.17586,-1.18326
0.10513,-0.68728,0.80971
0.30854,-0.89277,-1.53296
1.58514,-0.51033,-2.07966
0.53502,-0.88526,-0.62244
1.60083,0.0314,-2.0066
0.24064,-0.05021,-0.4435
-0.0001,1.27844,2.31838
-1.29452,-0.03575,-0.01018
-0.63823,0.21027,0.11576
-0.72245,0.02771,0.35725
-0.8133,0.18342,-0.37654
-0.72797,0.11688,-0.43296
-0.83293,0.41598,-0.92081
-0.53324,0.88514,-0.53229
-1.24885,0.71051,-0.608
-1.00781,0.80676,-0.24556
-0.65325,0.77897,-0.11965
1.48002,0.69623,-0.76642
1.39111,-0.38401,-1.0075
0.68584,-0.76938,-0.50659
-0.01973,-0.53743,-1.24912
-0.41256,0.08458,-0.684
-0.46031,0.56594,-0.35831
-0.146,0.46507,-0.41867
-0.10697,0.48878,-0.29902
-0.69401,0.30922,0.46638
-0.58754,0.39687,-0.29574
-0.63313,0.72945,-0.49459
-0.55191,0.76094,-0.68719
-0.85089,0.45767,0.21246
-0.41304,0.23998,-0.01173
-0.16689,0.45557,-0.5357
-0.40824,0.75371,-0.42816
0.08604,0.39032,-0.48585
-0.05665,-0.0979,-0.49733
-0.14769,0.12602,-0.3532
-0.26262,0.38149,-0.5385
-0.41909,0.4197,-0.64778
-0.41513,0.31855,-0.23717
-0.48339,0.43239,-0.55879
-0.48269,0.57445,-0.21215
-0.54087,0.41641,-0.23612
-0.34197,0.37446,-0.34314
-0.50908,0.29293,-0.3425
-0.32696,0.48337,-0.29334
0.12204,0.50935,-0.33469
0.26352,0.30076,-0.44626
0.33453,-0.44605,-0.1464
0.08557,-0.20419,-0.40973
0.03831,0.08056,-0.34009
0.1767,0.31445,-0.30135
-0.22332,-0.07902,-0.36244
-0.12412,-0.0459,-0.09566
-0.3343,0.02451,-0.39127
-0.08944,0.63168,-0.06094
-0.09861,0.29845,-0.41485
-0.12659,0.0268,-0.15194
-0.15385,0.11238,-0.24334
0.14679,0.00931,-0.27772
-0.65546,-0.36347,0.84463
0.1583,-0.84234,-0.67812
-0.35868,-1.44689,-1.01842
2.50333,-1.34737,-0.82259
1.30605,-0.75799,0.92019
0.24909,-0.19264,1.61825
0.92226,2.41516,0.6065
0.24704,3.35918,-1.28787
0.7328,2.8845,-3.45105
-0.07927,0.83299,0.6735
-0.07927,0.83299,0.6735
-0.07927,0.83299,0.6735
-0.88873,-1.26238,-0.63848
-0.24683,-0.74301,0.3265
-3.88479,-2.68655,1.85706
-2.67086,-0.66268,-0.31846
-1.39448,-0.13712,-0.11825
-1.32446,-1.40658,0.20324
-1.97296,-0.6876,-0.07656
-1.96479,-0.7305,0.06413
-1.89193,-0.56424,1.09762
-1.748,-0.35732,0.61718
-2.02535,-0.84127,0.97684
-1.89446,-0.46002,-0.0117
-2.00849,-0.12149,0.42745
-1.85487,-0.16286,0.90935
-1.63774,-0.32458,0.36545
-1.64168,-0.19,0.52773
-1.7193,-0.08419,0.48124
-1.58813,-0.05374,0.66361
-1.80373,0.14125,0.69935
