ax,ay,az
4.24316,0.87485,2.1853
1.40809,-1.96958,1.46701
1.40686,0.35404,1.90694
0.96678,0.64135,2.02864
0.04689,2.06314,-1.31644
-1.94936,1.781,-2.37124
-0.13542,-0.44417,-1.78533
0.54062,-0.76568,-1.7097
-1.47004,2.07343,12.58346
0.88334,2.25773,2.07415
-0.90937,-0.87379,-0.15446
-1.971,-0.90633,-0.89647
2.01683,-0.31926,-3.7934
-3.23054,0.99344,0.01917
-1.87075,2.67552,-2.16091
0.27708,2.01356,-2.55499
-3.52399,0.91024,4.06901
-3.03398,1.8019,1.03856
0.34399,0.56031,5.99248
9.0004,-1.09615,-0.28906
3.06096,-2.19404,-1.47453
0.83369,0.04276,0.74566
0.43515,1.7071,-1.11088
-0.30555,1.49387,-0.24478
-1.08002,0.70224,-0.32755
-2.18305,0.13613,-0.23631
-1.61129,1.52548,4.44312
0.26223,-0.05486,0.9524
-0.27639,-0.48947,-1.19936
-0.22904,2.43372,1.84583
-2.21059,1.55359,0.19074
-1.89777,1.15413,1.16165
-1.66583,1.4713,1.53292
-2.03446,0.48298,-0.59805
-1.03526,0.96531,-0.0924
-0.89663,3.90273,-0.18744
2.53851,-2.53822,-2.34412
1.36847,-0.98769,-3.94609
-1.01291,-0.3148,-0.73595
-1.85952,-0.35286,0.74591
-2.23124,0.36192,2.09423
-2.23124,0.36192,2.09423
-2.23124,0.36192,2.09423
2.28004,-0.2943,-0.39009
4.77295,0.56708,0.95187
0.87889,-1.10916,-1.97116
-0.75725,-1.84423,0.1181
-0.76959,-0.30965,-0.26497
-0.5883,0.27503,-1.40583
-0.5883,0.27503,-1.40583
-0.74655,0.4937,-1.34257
-0.17326,-0.16025,0.43527
0.20447,0.65672,0.56633
-0.50869,0.86019,-0.40627
0.09006,-0.03664,-1.49072
2.04702,0.7855,0.82135
0.68095,0.13995,0.08149
0.47856,-0.77007,1.06155
-0.30366,-0.48774,1.65592
-1.42916,-0.29349,1.792
-1.04366,1.06937,-0.8313
0.07472,1.59323,-1.42048
0.90296,1.5923,0.28676
0.07667,0.72904,-0.0393
0.72826,-0.4213,-0.40227
1.12066,-0.57085,0.09264
0.87187,-0.9513,-1.12792
4.86838,0.83445,0.13261
-0.05921,0.70608,0.33122
-1.93946,1.30384,3.37316
-0.47837,-1.39071,0.51854
0.76723,-0.82587,-1.25005
0.24187,-2.34097,0.4432
-1.23117,-1.55787,1.16116
-2.00186,0.7216,0.02143
-1.21343,1.52097,-0.08759
-1.11138,2.65395,0.53891
0.10753,1.82376,1.78429
-0.83475,-0.74492,-0.03322
-0.83644,-0.98636,-1.56373
-0.40849,1.00441,0.94704
-0.04738,-0.04863,1.80729
0.6954,-1.96228,-0.34328
-0.53675,0.93119,1.41891
1.82488,2.16903,1.56988
0.94865,-2.0163,0.22003
3.20641,-2.83712,1.23954
-0.20678,-2.04806,1.75484
-1.26458,1.24167,4.99134
-1.96431,0.87007,1.49422
