ax,ay,az
-1.75202,-0.46677,-0.1939
0.03152,0.10819,0.78898
-0.08976,-1.61082,-0.08181
0.21057,-0.25862,-0.14339
0.33846,0.2671,-0.01486
1.37564,0.82033,-0.12776
-0.7933,-0.17853,-1.60975
-4.36077,-0.8083,-1.26128
1.90878,2.02208,2.61846
-3.04403,0.41308,-0.07271
1.16629,0.74498,-0.53344
-0.90192,0.76706,-1.25436
-0.58308,0.38287,-0.28113
1.29444,-1.89095,4.18426
-0.7305,-0.53316,1.23217
2.20253,-1.16806,-1.18481
-2.57875,-2.26373,-0.46298
2.0771,-1.56529,-0.59954
1.04256,-0.80943,-0.22057
1.89037,-0.18828,-0.51332
0.07728,0.28674,-0.27656
-0.12986,-0.70207,3.22208
-0.77687,-0.42524,-1.67549
-0.61704,-0.04537,-0.70415
-0.67105,-0.28578,-0.62658
-0.42935,0.77465,-0.5803
-0.96754,0.17543,-2.77848
-1.18888,1.88237,-0.18289
-0.00766,1.88621,-1.35762
0.46304,2.22841,-0.4181
-0.07759,0.58561,-0.11509
2.67599,-1.91069,0.47227
-0.6635,-1.23266,1.50273
1.31487,-0.9532,-1.20242
-1.26313,-1.51832,-0.12057
0.92815,0.69001,-0.80649
1.05111,-0.09689,-0.23614
0.02561,-1.0824,0.06187
-0.38819,-0.10683,0.23834
-0.40589,1.55202,0.77038
-3.96945,0.80081,0.5436
0.80353,0.98612,-0.00924
-2.08288,1.49183,-0.13743
-2.03873,1.26924,-0.71246
-1.50916,1.30677,-0.59044
0.51384,1.83962,-0.91725
-0.93135,0.63144,0.93491
0.78693,-1.97248,2.96068
-0.21462,-0.14809,1.70934
-0.65437,0.15977,-0.41225
-0.31063,-1.50361,-0.83713
0.33215,-0.47323,-0.17938
1.01075,-0.52009,-1.03103
0.73355,0.11449,-0.74828
-0.52595,0.58142,-0.52765
1.41034,0.62619,-1.28648
-0.20577,0.14129,1.1307
1.1305,0.46452,-0.42007
-2.46192,-0.56292,1.36147
-1.50512,-0.64362,0.90897
-2.02897,0.33045,0.91133
-0.23004,0.24215,-0.47697
-0.22783,1.11512,0.50711
-0.49301,0.4818,0.76489
-0.15972,-0.78007,-0.22514
1.18342,-0.16225,1.21312
1.11339,-1.41851,2.81793
-2.16844,-1.64731,-0.26127
1.4036,-0.86547,0.22183
-0.22682,-1.82526,0.23845
0.13045,-1.00125,0.36804
0.55035,-1.51769,-0.34644
2.86926,-0.57694,-1.00048
1.46176,0.92116,-1.29638
0.40207,-2.14756,-0.65116
0.45825,-2.34674,0.93577
-1.9867,1.41281,4.37897
-1.90787,-1.44336,0.92878
0.22377,-0.37987,1.58546
2.43641,0.13593,0.33582
0.92814,-0.26005,0.81102
-1.35918,-1.29798,1.38864
-0.64819,-1.20572,-0.89206
-0.05926,-0.80048,1.23953
-1.43067,-0.01687,-1.18104
0.23661,0.26888,0.22755
0.17709,-0.875,-2.08492
-1.86988,1.13415,-0.20894
1.62523,1.8735,3.85458
-1.60197,-0.81718,2.14546
-0.33834,-0.10181,1.87309
1.05099,0.94679,1.37809
1.47221,-1.45704,2.41619
1.43635,-1.62342,-1.29952
2.97093,0.8573,-3.77883
-0.39939,1.00139,-0.34803
0.33014,-0.28209,1.12166
-1.6116,1.76127,0.80362
-0.84707,0.68883,1.7957
-1.02944,1.24709,1.08859
-2.35186,-0.01651,1.9088
-1.02704,-1.36536,0.40848
-0.12078,-0.72603,-0.36238
-0.74749,-0.19027,0.51857
-0.67447,-0.04408,-0.87543
0.85084,0.46663,-0.88196
0.0801,0.59018,0.25464
-0.72056,0.86811,3.41455
