ax,ay,az
1.39187,-1.32364,1.24891
0.4448,-0.01774,-0.79795
0.20954,0.32401,1.08493
-0.5787,0.0495,6.99985
-1.59459,-0.95815,1.45406
-2.06668,1.18418,-2.43205
-1.08548,-2.73333,1.51834
-2.96024,0.30224,-2.78469
-0.34834,-2.55889,-0.78782
-1.46908,0.56941,-1.45277
0.60926,-1.71971,2.81234
1.76602,-2.20012,-0.90203
-0.58228,-1.9982,2.19534
5.48513,-2.85581,-1.70027
-1.4061,-1.01515,0.3182
0.58171,-1.60995,2.57472
0.06935,-0.04134,8.67495
-0.72473,-0.99975,3.99872
-0.96589,-0.82056,0.66223
-2.05212,-0.79438,-5.17155
1.49218,-0.04075,1.02772
-0.91001,-0.46115,0.40755
-0.23186,-0.73915,0.93084
-0.02752,-0.10538,1.36918
1.93417,-0.93551,0.19441
-1.69367,-1.91401,0.87848
0.79395,-1.42577,-0.79435
0.61644,-0.89057,1.04647
1.94246,0.86284,0.36489
-1.48802,-0.58149,1.41272
-4.39497,-0.50585,1.70291
-0.42958,-2.04136,0.28297
2.07148,0.46646,0.41896
-0.99692,-0.59894,1.45525
-3.05138,-0.99568,0.93207
-2.42802,-0.49891,0.28918
-0.24802,0.26361,1.87572
2.2379,-1.12371,1.60224
1.14442,-0.85926,2.2366
3.03012,-0.39748,1.03955
0.33182,-0.75169,2.35946
0.00602,-1.84475,0.94289
-0.37912,-1.8872,-0.05359
-0.407,-1.3007,0.49314
0.31765,0.48352,1.19209
-1.76195,-0.29627,0.43771
1.36799,0.42323,2.59858
-2.39911,-0.72506,1.56686
-2.30336,-1.04623,0.05135
-1.39594,-0.41375,-0.74115
-0.61155,0.29621,-0.9058
-0.12495,0.43575,0.87428
1.54153,-1.27444,0.13304
1.47037,1.01826,1.73545
-2.71267,3.19296,3.5059
-2.97956,-1.47586,0.76636
0.68885,-3.91593,-1.40081
0.9682,-1.31952,1.96315
2.84224,-1.76475,-4.14292
-1.07477,-3.03575,0.441
0.43569,0.44453,1.47972
0.09282,1.43578,1.47589
0.50869,0.67537,4.63935
-3.11765,-1.46111,4.70326
-2.32856,-0.52838,-0.17033
-1.72201,0.49398,0.60909
-1.38603,0.30494,-2.09723
-1.38545,1.40439,2.92634
0.55461,-0.06327,2.44377
-0.31665,1.7039,0.28722
-2.17694,0.55423,-1.63102
-2.78369,-0.78873,3.62774
2.99179,-3.18884,0.98518
-0.28686,-1.54739,1.78548
0.57728,-0.21799,-0.41891
-1.54157,-2.12732,-0.14607
0.57871,0.21956,-0.527
-0.38929,0.0432,-0.15568
0.22264,0.2868,0.377
-0.54655,0.42725,-0.7123
0.60151,-0.3541,-0.46202
-4.13705,-0.50535,2.63997
-0.82385,-0.29686,0.90411
-0.95443,-0.17792,1.31234
-2.14573,-0.27468,-0.42589
-0.87322,0.56676,0.92403
-1.951,0.18693,1.87726
2.10616,0.54103,0.40904
0.85942,-1.81387,-1.116
-0.22432,-0.59694,1.61356
0.04095,-1.54496,0.04939
-0.25034,-1.11913,-1.07097
0.73125,-0.46919,-0.70882
0.50997,-0.83157,-0.00074
-1.45275,0.79474,-0.0536
-2.30341,0.79819,0.08037
1.15228,-0.24349,0.91901
-2.95165,1.07143,2.48033
-1.38211,1.12847,-0.04616
-0.86492,0.23263,1.15114
-0.7891,1.09489,0.9079
-1.37266,1.70911,1.26867
-2.70833,-0.70173,0.16902
1.55021,-2.16672,1.09623
-1.44274,0.36729,2.71578
-0.37664,-0.74077,-0.32416
