ax,ay,az
-0.56527,-0.16361,-0.65769
-0.49508,-0.2249,0.41415
-0.53476,-0.04278,-0.69591
-0.65667,0.11421,0.76055
-0.33629,0.92337,-0.77001
-0.54112,1.39014,0.07829
-0.57109,0.52457,1.72419
-0.96489,0.63498,0.60081
-1.05123,1.34512,-1.67824
-1.86697,0.58932,0.15961
-0.17706,0.17771,-2.02634
0.15445,-0.42287,0.51917
0.45078,-0.11589,0.681
-0.05218,0.04203,1.03842
-0.58383,0.04502,0.94649
-0.77159,0.0869,-0.26332
-1.21879,0.25694,0.35833
-1.69147,1.0545,-0.52994
-0.74377,0.68572,-0.29347
-0.32591,0.19332,0.26532
0.29121,0.13282,0.37456
0.74843,0.25334,0.49863
0.72788,-0.34549,1.92445
0.61826,-0.00458,2.11469
-0.07003,0.83633,0.2719
0.45922,0.96917,0.15732
1.42931,0.35444,0.97316
0.20423,-0.10273,3.30113
-3.14751,-0.52659,0.06874
-2.23135,1.42584,3.1757
-0.81015,-1.45787,2.17813
-1.296,-0.40463,-1.334
-2.05651,0.17699,1.97685
-1.01736,0.14358,0.58748
-0.95585,0.2482,-1.84599
-1.47395,0.76327,3.98092
-1.00232,-0.04263,-0.33562
-2.31864,-0.76131,-1.02095
-3e-05,-2.06404,2.86408
0.54766,-1.46202,3.60178
-1.61703,-0.30254,1.5195
0.83289,-1.09015,1.87771
-0.18567,-1.72725,1.15627
-0.47648,-2.00907,1.56988
-0.9916,-1.12709,-1.44435
-0.80703,0.64995,1.82494
2.18506,-1.66967,0.28414
-1.38469,0.67166,-1.68673
-1.31726,0.43978,-0.93932
-1.20856,-0.97799,-0.55178
-1.50395,-0.94049,1.48336
1.06269,-3.30327,1.20954
5.30557,-4.13878,-0.77329
2.10812,-0.71993,-2.21025
1.94499,2.04962,-0.53064
3.00727,3.04224,-0.41849
2.93638,2.73203,-0.75251
4.56826,-0.45118,1.15418
3.06064,0.71375,1.18144
1.33635,-1.402,0.12162
3.13608,-1.76657,-2.21497
0.30959,-1.92757,-2.15053
-0.52143,-2.63926,-1.25903
-1.86452,-3.47568,-0.21567
-4.78774,-2.97553,0.1918
-0.91799,-0.77337,0.46127
3.23091,1.63883,5.95423
-0.25199,2.54771,-0.0178
3.12033,1.05607,-1.4692
1.62395,1.16687,-0.30967
-2.35801,0.78222,0.83829
-0.35494,-1.77552,0.55896
-2.90514,-2.4968,-1.1643
0.82071,-1.80198,-0.07103
2.28896,0.42561,0.23596
1.23189,-0.29552,-4.16397
1.85207,-0.08268,1.2981
0.44552,-1.42106,-0.03137
1.16222,2.01463,3.38432
-1.05105,-1.26155,0.00674
0.31924,0.27665,2.20083
2.65268,0.68047,0.06695
1.05549,0.36164,0.91521
1.52554,0.63525,0.74702
-0.11776,1.38277,4.29031
-3.35652,-1.2764,1.06209
-1.27455,-0.50782,-0.66891
-0.80673,0.82879,-0.55229
0.53012,-0.30451,0.40086
2.60133,-3.52871,0.04231
3.14999,-1.9025,-2.18363
0.5278,-0.25202,0.63092
2.30339,0.55536,0.62845
-2.67941,0.29099,-0.94901
-1.83236,1.94414,0.50714
1.06433,1.46389,2.35802
1.55224,0.00902,2.66442
0.43454,-0.53263,1.23234
4.59825,-3.17441,0.19415
5.88672,-2.9283,-3.93006
4.48332,-2.40298,-1.19609
-3.2087,-2.99964,-2.48779
-0.3989,-1.64215,-2.7559
-2.26718,0.7446,-2.07852
-5.25319,1.42857,3.54675
0.43974,-0.26376,0.24016
-2.04057,-2.10674,-2.93014
-3.30073,-0.76174,0.11857
3.10794,-0.65397,0.43105
1.4338,1.35228,2.30739
-0.15406,0.22822,-1.0025
-1.92098,0.08806,0.12394
-0.0791,0.22373,0.54403
3.04277,0.84738,3.66884
-2.61504,-0.51583,1.43729
-0.90019,-0.06503,1.27188
-0.80724,0.5098,3.79725
-0.21563,-1.36872,-3.02762
-2.53592,0.99848,-0.62181
-1.5271,0.10589,-0.218
-0.07038,0.23931,-0.2731
-1.20137,-0.434,0.81374
0.11705,-1.453,1.3482
0.81161,0.1943,1.96112
1.43029,-0.39009,-1.5077
2.23472,0.51658,-0.21372
-2.17757,-1.70609,0.17412
0.02155,2.18934,-0.82296
0.02718,0.50232,-0.79553
-0.93916,-0.60053,-0.71342
