ax,ay,az
-0.885,-0.844,0.593
-0.181,-1.044,0.045
-0.038,-0.524,0.768
0,-0.789,0.484
-1.456,1.276,-1.183
-0.453,0.325,0.089
0.248,0.436,-1.047
-0.086,0.234,0.61
0.318,-0.266,0.173
0.118,0.231,-0.47
-0.037,0.466,-0.478
0.464,0.411,1.357
0.189,0.259,-0.161
-1.54,-0.546,1.868
-0.719,-0.258,-0.319
-0.617,-0.122,0.111
0.007,0.47,0.524
-0.829,0.485,1.389
-0.007,-0.333,0.501
0.033,0.335,0.557
0.362,-0.505,1.004
0.824,-0.525,-0.518
-0.177,0.502,0.299
0.495,-0.56,-0.505
0.53,-0.547,0.659
0.53,-0.547,0.659
0.049,0.007,0.47
-0.163,-0.361,-0.525
-0.003,0.663,-0.614
0.002,0.629,0.409
0.352,0.303,-1.004
-0.121,0.633,0.995
-0.799,0.292,1.387
-0.617,-0.716,0.244
-0.377,-0.832,1.467
-0.412,0.393,0.563
-0.375,0.301,0.09
-0.258,0.111,-0.053
0.041,0.235,0.518
-0.03,-0.149,0.869
0.173,-0.909,0.685
0.576,-0.204,-0.014
-0.977,0.262,1.488
-0.431,0.247,-0.115
0.12,0.41,0.256
0.312,0.142,-2.436
0.151,0.296,-0.638
-0.044,0.578,-0.34
-0.197,0.801,-0.141
-0.086,0.228,1.449
-0.276,-0.536,1.088
0.105,-0.776,-0.211
0.009,-0.134,0.2
-0.311,0.427,-0.022
-0.413,-0.035,0.863
-0.229,-0.05,-0.206
0.618,0.057,-0.923
0.524,-0.164,-0.586
0.427,-1.027,0.316
1.409,-0.108,-0.764
-0.024,0.098,0.363
0.356,-0.255,1.012
-0.405,0.778,-0.6
-0.844,0.47,0.31
0.799,0.323,-0.129
-0.018,0.283,-0.335
0.304,-0.004,0.087
-0.754,-0.025,-0.023
-0.186,-0.098,0.828
-0.079,-0.554,0.726
-0.11,0.432,-0.491
0.527,-0.174,0.07
-0.059,-0.123,-0.413
-0.635,0.539,-0.358
-0.501,0.828,1.058
-0.218,-0.125,1.015
0.479,-0.783,0.544
0.075,0.622,0.887
-0.471,-0.113,-1.269
0.179,-0.067,-0.086
-0.628,0.734,-0.537
-0.236,0.532,-0.682
0.104,0.288,-0.554
0.306,0.483,-0.129
-0.603,1.668,4.65
-0.088,0.137,-0.816
-0.593,-1.132,-0.199
-0.49,-1.154,-0.037
-1.073,-0.169,0.502
