ax,ay,az
0.805,-1.044,0.952
0.676,-0.379,-0.163
-0.101,-0.116,1.183
0.548,-0.079,0.089
1.008,-0.225,-1.623
0.025,0.227,0.118
0.798,0.204,-0.927
0.587,1.063,0.464
-0.805,-0.717,1.599
-0.753,-0.295,0.526
0.202,-0.78,-0.134
-0.071,0.725,0.205
-0.356,0.532,0.868
-0.348,0.494,-0.427
0.467,0.221,-0.002
-0.232,0.009,0.956
0.218,-0.635,2.349
0.659,0.966,1.305
-0.32,-0.096,-0.454
0.45,-0.969,-1.647
-0.117,0.06,-2.284
-0.351,1.1,0.95
-1.203,-1.12,1.776
0.951,-0.174,-0.882
-0.817,0.292,1.669
-0.336,0.005,-0.927
0.073,-0.016,-0.399
0.176,0.602,0.555
0.176,0.979,-0.352
0.412,-0.074,0.099
0.084,-0.382,1.413
1.023,0.107,-0.21
-0.193,-0.244,0.772
-0.537,-0.278,-0.125
0.182,-0.531,0.64
0.144,0.425,0.013
0.396,0.692,1.584
-0.764,-0.381,1.033
0.422,-0.573,-0.798
-1.331,0.27,1.202
0.063,-0.232,-0.482
-0.042,0.503,1.157
-0.442,0.686,0.277
-0.281,0.26,-0.224
0.64,0.709,-0.864
-0.198,-0.345,0.77
0.149,-0.324,0.872
0.437,0.106,0.644
0.012,-0.014,1.034
-1.153,1.402,-3.59
0.827,-1.013,2.12
0.21,0.349,0.805
0.241,-0.287,-0.222
-0.624,0.27,1.439
-0.293,-0.363,0.573
-0.173,0.349,-0.055
-0.414,0.194,-0.24
-0.05,0.213,-0.357
0.227,0.334,0.183
0.281,0.654,0.235
0.31,-0.127,0.922
-0.015,-0.712,0.292
1.337,-0.104,-0.42
-0.426,-0.381,0.992
0.468,-0.253,0.152
-0.279,0.677,0.531
-0.028,0.294,0.795
0.632,-0.314,0.727
0.206,0.341,0.194
0.097,1.121,0.535
-0.096,-0.344,1.456
-0.69,-0.459,0.143
-0.727,-0.202,0.903
-0.38,-0.095,-1.254
-0.332,0.978,0.018
-0.278,0.195,-0.325
0.104,0.142,0.361
0.391,0.364,-0.725
1.228,-0.891,-1.021
-0.64,-0.137,2.111
1.664,0.245,1.056
-0.034,0.152,1.025
-0.149,-0.698,-1.11
-0.132,-1.841,3.26
0.092,0.409,0.277
0.279,1.302,1.363
-0.211,-1.022,0.354
0.11,-0.248,-0.856
-0.865,-0.519,-0.255
-0.059,-0.02,0.253
-0.205,0.54,0.61
-0.371,0.294,0.074
-0.031,0.182,0.156
-0.209,0.684,0.894
0.974,-0.735,-0.024
0.663,-0.444,1.021
-0.574,0.467,0.497
-0.1,-0.087,0.302
-0.052,-0.23,0.034
0.577,-0.854,1.548
0.288,0.406,0.788
0.655,-0.238,0.738
-1.609,0.083,0.969
-0.74,-0.129,0.933
-0.105,-0.444,-0.687
-0.629,0.508,0.053
-0.285,0.044,-0.015
-0.062,0.126,0.062
