ax,ay,az
-0.237,0.484,-0.207
0.552,-0.393,0.697
-0.562,-0.215,0.909
-0.296,-0.482,1.383
0.173,-0.241,0.069
-0.231,-0.222,-0.147
-0.052,0.363,-0.911
-0.234,-0.178,0.36
0.496,-0.435,0.973
0.309,-0.497,0.97
0.058,0.068,-0.169
0.706,-0.078,-0.438
-0.056,0.191,-0.054
0.148,0.522,-0.751
0.548,0.387,-0.91
-0.038,0.886,0.957
-0.459,0.795,1.166
-0.244,0.129,0.503
-1.134,-0.287,1.03
-0.752,-0.306,0.897
-0.67,-0.331,1.156
0.219,-0.283,-0.138
-0.23,0.094,0.439
0.341,-0.499,-0.163
1.174,-0.774,-0.355
-0.884,1.066,-0.597
-0.595,-0.066,1.408
0.726,0.762,1.029
-1.031,0.191,1.044
-0.021,-0.33,-0.161
0.154,0.266,-0.315
0.002,0.391,0.117
0.051,0.223,-0.021
-0.051,1.084,-0.443
-0.115,1.197,0.448
-0.51,-0.586,1.064
-0.189,-1.008,0.348
-0.332,-0.723,1.394
-0.466,0.547,-0.242
-0.186,0.167,0.456
-0.117,0.042,-0.208
-0.209,-0.28,-0.258
0.129,0.281,-0.326
0.577,-0.236,-0.17
1.304,-0.55,-0.959
0.377,0.426,-0.183
-0.2,0.649,-0.015
0.043,0.894,0.098
0.176,-0.07,0.546
-0.472,-0.099,1.752
-0.416,-0.389,0.313
-0.593,-0.345,1.687
-0.465,-0.315,-0.106
-0.247,-0.189,0.395
-0.203,-0.304,0.299
0.09,-0.081,0.379
0.084,0.397,0.642
-0.033,-0.541,0.944
0.328,-0.683,0.624
0.551,0.02,-0.097
0.34,0.335,-0.56
-0.082,0.537,0.365
-0.306,0.537,0.949
0.129,-0.269,1.392
-0.839,-0.382,0.626
-0.184,-0.326,-0.181
-0.33,0.256,0.467
0.26,-0.212,-0.545
0.032,0.094,0.373
0.505,-0.075,0.288
0.652,0.127,0.842
0.774,-0.597,0.584
-0.482,-0.387,0.341
-0.899,-0.047,-0.517
-1.134,0.75,0.16
-0.475,-0.063,-0.628
-1.256,0.828,-1.188
0.587,-0.573,-2.225
-1.284,-0.084,2.24
0.621,-0.712,-0.604
-0.872,-0.182,1.862
0.006,-0.142,-0.372
0.254,-0.573,0.631
0.205,-0.319,-0.079
-0.237,0.446,0.215
0.165,-0.049,0.122
-0.218,0.792,-1.814
0.643,-0.488,2.05
-0.136,-0.844,1.068
0.214,0.537,-0.545
-0.591,0.257,-0.238
1.007,-0.496,0.586
0.686,0.446,0.102
