ax,ay,az
-0.921,-0.501,1.377
-0.316,0.027,-0.116
-0.056,-0.779,0.43
0.089,-0.205,0.783
1.17,0.09,-1.016
0.884,0.009,-2.271
-0.02,0.039,-0.669
-1.634,0.378,0.693
-0.84,-0.652,0.273
-0.341,-1.311,1.372
-0.485,-0.263,0.442
-0.102,-0.511,0.246
0.053,0.341,0.3
0.296,-0.238,0.207
0.112,0.026,1.297
0.52,-0.634,-0.035
0.067,0.716,0.022
0.272,0.784,0.965
-0.367,-0.577,1.396
-0.54,-0.559,0.638
-0.85,-0.406,1.323
-0.341,-0.145,-0.474
-0.474,0.133,0.458
-0.36,-0.021,0.113
-0.334,0.181,0.399
0.853,1.05,-0.984
0.594,-1.016,0.742
0.343,0.8,-0.587
0.122,0.936,-0.393
0.137,1.251,0.211
-1.048,-0.205,1.65
-0.068,-1.184,0.528
-0.14,-0.854,1.253
-0.039,0.382,0.088
0.06,0.067,-0.401
0.171,-0.092,-0.347
0.003,0.071,0.4
-0.05,0.844,1.248
-0.191,-0.447,-0.718
0.374,0.615,-0.921
0.412,1.398,-0.395
0.361,-0.255,0.249
-0.403,-0.086,0.254
-0.703,-0.07,1.133
0.02,-0.097,0.062
-0.19,0.353,0.341
-0.181,0.058,0.105
-0.159,0.18,0.013
-0.357,0.039,1.317
0.381,-0.567,1.342
0.053,-0.344,2.546
0.081,1.804,-0.432
-0.319,0.189,0.69
-1.074,-0.694,0.454
-0.232,-0.303,0.777
-0.905,-0.604,1.003
-0.247,0.255,-0.03
0.104,-0.345,0.312
-0.176,0.613,-0.849
0.031,0.081,-0.353
-0.398,0.747,0.345
0.717,0.049,0.442
0.463,-0.975,0.323
-0.388,1.119,-0.297
0.535,0.942,0.92
-0.827,-0.013,1.944
-0.34,-0.433,0.032
-1.123,-0.84,2.261
-0.227,0.46,-0.335
0.033,0.153,-0.004
-0.318,0.492,0.144
0.524,-0.165,0.142
0.582,-0.868,0.549
-0.671,0.152,1.244
0.407,-0.11,1.672
-0.039,0.915,-0.254
-2.184,1.212,-4.31
0.365,1.021,-0.074
-0.163,0.126,1.08
-1.747,-0.004,1.895
-0.076,-0.843,0.101
-1.053,-0.37,0.812
-0.065,0.405,0.351
0.018,0.27,-0.236
-0.441,0.471,-0.188
-0.441,0.471,-0.188
-0.68,0.634,-0.545
-0.007,-0.626,1.284
1.077,0.312,-0.884
-1.566,-3.344,9.353
0.406,1.482,0.469
-0.867,-0.737,0.314
-0.448,-1.017,-0.022
-1.812,-0.361,3.085
-0.549,-0.557,0.459
-0.471,0.427,-0.318
-0.18,0.329,-0.454
-0.193,-0.2,0.06
1.117,0.24,-0.674
0.038,-0.153,0.652
0.365,0.141,0.357
-0.027,1.306,-0.006
-1.237,0.01,1.976
-0.726,-0.679,-0.302
-0.395,-1.078,0.002
-0.12,0.514,-0.109
-0.185,-0.178,0.088
-0.069,0.152,-1.216
0.388,-0.013,0.24
0.417,0.49,-0.565
-0.054,0.32,0.579
0.404,-0.779,0.89
