ax,ay,az
0.543,-0.051,-0.047
0.249,-0.256,0.768
-0.156,0.418,0.217
-0.019,-0.207,-0.006
-0.852,1.656,-1.694
0.163,-0.48,0.194
0.58,-0.452,-1.417
-1.642,-0.342,0.489
0.751,0.075,-0.519
0.355,0.553,-0.349
-0.116,0.935,-0.088
-0.35,0.967,0.881
-0.154,-0.324,-0.022
-0.741,-0.655,0.15
-0.651,0.258,0.414
0.327,0.16,0.234
0.024,-0.139,0.018
-0.251,-0.124,-0.464
-0.064,0.097,-0.402
0.507,0.408,-0.86
0.406,0.219,0.35
1.261,-1.947,2.951
-1.214,0.285,-2.155
-0.475,0.389,1.222
-1.154,0.314,-0.852
0.223,0.394,0.113
-0.273,0.855,-1.606
-0.286,0.32,-1.072
0.358,0.148,-0.833
0.638,0.326,-0.382
0.151,0.669,0.499
-0.447,0.537,0.103
-0.186,-0.095,1.251
-0.412,-0.194,0.791
-0.629,0.013,1.702
-0.13,-0.385,-0.212
-0.072,-0.032,-0.087
-0.066,0.2,0.407
-0.582,0.217,0.007
-0.492,0.669,2.156
-0.016,-0.369,0.113
0.078,-0.254,-1.069
0.791,-0.46,-0.608
0.158,0.218,-0.573
0.379,-0.016,-0.961
0.321,0.065,-0.715
0.195,0.404,-0.297
0.245,1.001,0.047
-0.59,0.437,1.089
0.098,0.108,0.31
-0.509,-0.157,0.636
-0.81,0.46,1.527
0.023,-0.879,0.052
-0.081,-0.223,-0.008
0.003,-0.295,0.308
-0.23,0.024,0.066
0.159,0.514,-0.117
0.139,0.082,0.34
0.431,0.073,-0.245
0.537,0.665,-0.555
0.271,0.396,0.495
-0.19,0.262,0.505
-0.86,-0.529,1.252
-0.203,-0.311,0.68
0.069,0.056,-0.206
0.332,0.388,-0.269
0.914,-0.127,0.053
1.005,-0.453,0.368
0.704,-0.098,0.496
-0.636,0.617,0.932
-0.133,-0.373,0.768
-0.02,-0.433,0.277
0.111,-0.373,0.625
-0.23,-0.528,0.624
-0.835,-0.062,-0.162
-1.011,0.604,-0.235
-0.927,0.434,-0.932
-0.525,0.639,-0.136
0.429,0.176,-0.566
0.444,0.666,0.042
0.221,0.988,0.118
0.025,0.912,0.21
-0.56,0.158,1.205
-0.629,-1.024,1.521
-0.611,-0.626,1.171
-0.086,-0.303,-0.066
0.277,0.075,-0.243
-0.476,0.021,0.106
-0.221,-0.142,-0.385
0.535,-0.041,0.83
0.086,0.777,-0.66
-0.012,0.175,0.288
0.93,-0.835,-0.222
-0.228,0.648,0.669
-0.467,0.172,0.102
0.324,-0.28,-0.649
0.053,-0.018,0.245
-0.491,0.353,0.283
-0.171,0.628,-0.306
-0.069,0.613,1.872
-0.336,-0.016,1.901
-0.706,-0.511,1.364
-0.617,-0.463,0.709
-0.466,0.338,-0.222
0.168,-0.175,0.312
-0.206,0.244,0.762
-0.779,-0.06,-0.168
-0.425,0.663,-1.988
0.126,-0.35,1.195
0.216,-0.721,1.218
0.052,0.375,-0.734
0.037,0.839,-0.245
0.156,0.885,-0.199
-0.01,0.52,0.188
-0.561,-0.861,1.609
