ax,ay,az
-0.796,-0.844,0.498
0.166,-0.321,0.008
-1.078,0.375,2.406
0.401,-0.746,-1.633
-0.447,0.696,0.672
-0.052,0.168,-0.571
0.202,0.463,-0.165
0.001,0.362,0.244
0.122,-0.377,1.229
0.846,-0.682,0.59
0.637,0.106,0.043
-0.916,0.151,1.065
-0.155,-0.522,-0.568
0.317,0.533,0.581
0.586,0.303,-1.03
-0.375,0.024,1.208
-0.125,0.687,0.775
-0.506,-0.067,1.532
-0.719,-0.63,-0.028
0.14,-0.238,0.624
-0.733,-0.438,0.394
-0.057,0.477,0.154
0.048,0.665,0.441
-0.255,0.743,0.027
0.291,0.564,-0.758
0.713,-0.482,0.458
-0.444,-0.313,0.967
0.368,-0.323,0.412
-0.269,-0.202,0.614
-0.138,-0.151,-0.261
0.697,-0.5,0.04
0.422,-0.049,-0.865
-0.111,0.955,0.76
0.73,-0.309,-1.461
-0.428,1.125,1.221
-0.601,-0.043,0.962
-0.334,-0.549,-0.176
-0.685,-0.064,1.981
-0.29,-0.445,-0.94
-0.62,0.895,0.314
-0.354,0.472,-0.18
0.02,0.226,0.427
-0.173,0.581,0.79
0.491,-0.944,1.004
0.039,-0.545,0.976
0.814,0.808,-0.564
-1.137,0.341,1.176
0.566,-0.828,-0.431
0.232,1.01,0.127
0.62,-0.048,-0.188
-0.147,0.481,-0.039
-0.385,1.006,-0.087
-0.265,0.779,0.896
0.352,-1.116,0.085
-0.778,-0.091,0.966
-0.374,0.078,1.163
-0.261,-0.427,-0.111
-0.751,0.907,0.137
-0.453,0.24,-0.302
0.285,-0.05,-0.205
0.421,0.588,0.412
0.49,0.235,0.851
0.008,-1.189,1.734
1.476,-0.018,-0.878
-0.807,-0.201,0.696
-0.035,-0.692,-1.347
-0.361,0.645,-0.36
0.155,0.575,0.406
0.736,-0.405,-0.561
-0.138,0.328,-0.28
0.213,0.577,0.261
0.973,-0.67,0.541
-1.016,0.036,1.625
-0.583,0.298,-0.098
-0.738,-0.535,0.328
-0.186,-0.158,-0.767
-0.494,0.418,-0.232
0.242,0.202,-0.628
0.374,0.269,0.513
0.443,0.517,0.482
0.291,-0.134,1.556
0.057,-0.978,0.908
0.731,-0.232,-0.659
-0.489,-0.069,2.013
0.576,-0.715,-0.719
0.032,0.918,-0.366
-0.137,0.747,0.224
-0.191,0.6,-0.318
-0.506,0.312,0.921
-0.204,0.196,0.991
-0.203,-0.001,0.692
0.232,-0.83,-0.139
-0.589,-0.162,-0.075
-0.392,0.044,1.003
-0.317,-0.218,-0.889
0.119,-0.168,-0.348
-0.201,0.252,-0.097
0.08,0.405,0.377
-0.438,0.243,1.6
