ax,ay,az
-0.78,-0.635,0.911
0.041,-0.777,0.402
-0.553,0.212,-0.41
-0.016,0.537,-0.369
-0.064,0.35,0.21
-0.589,0.132,-0.346
-0.186,-0.12,-0.136
0.016,0.095,-0.12
-0.86,0.613,0.611
0.232,0.398,0.303
0.321,-1.234,1.955
0.389,1.794,0.012
-0.948,-0.461,1.061
-0.362,-0.305,-0.035
-1.085,0.14,0.899
-0.48,-0.323,-0.028
-0.47,-0.73,0.938
-0.052,-0.316,-0.456
-0.192,-0.135,-0.153
0.072,0.075,-0.059
0.851,0.95,-0.542
-0.307,0.78,-0.171
0.391,-0.825,1.181
-0.144,-0.111,1.154
0.193,0.808,-0.17
-0.215,-0.11,1.73
0.083,1.799,-0.026
-0.284,-0.235,0.042
-0.424,-0.758,0.232
-0.99,-0.973,2.402
-0.22,0.054,0.377
-0.221,0.261,0.695
-0.197,0.698,0.668
0.036,-0.224,1.022
0.387,0.806,-0.846
-0.064,-1.291,1.906
0.173,-0.789,1.281
0.44,0.567,-0.506
-0.305,-0.037,4.821
-0.308,0.568,-0.328
-0.451,0.94,0.333
-0.539,-0.186,1.319
0.111,-1.05,0.143
-1.101,-0.373,1.049
-0.392,0.495,0.23
-0.326,0.042,-0.297
-0.191,0.271,-0.459
0.204,0.352,0.052
0.146,0.481,-0.333
-0.446,0.563,0.576
0.584,-1.82,1.507
0.194,0.462,-0.614
0.77,-1.366,3.311
-0.258,0.973,0.001
0.15,1.066,1.298
-0.898,-0.668,1.049
-0.716,-0.819,-0.003
-0.238,0.167,0.588
0.021,0.314,1.024
-0.065,0.299,-0.157
-0.487,-0.135,0.617
-0.039,-0.061,0.354
0.348,0.739,0.223
0.328,-0.288,0.841
0.01,-0.339,0.854
0.721,0.474,0.414
1.603,-1.705,0.328
0.658,0.659,-1.082
0.292,1.532,0.27
-1.368,-0.458,1.883
-0.458,-1.03,0.406
-0.729,-0.685,1.094
-0.007,0.885,-0.456
-0.179,-0.25,-0.478
-0.28,0.04,-0.327
-0.049,0.381,1.138
-0.595,0.241,0.829
0.477,-0.736,1.209
0.675,0.246,0.52
-0.292,0.136,1.701
0.243,-0.515,-1.471
-0.621,0.073,0.488
1.211,-1.35,3.594
0.677,0.709,-0.03
0.109,0.839,1.23
-0.977,-0.454,1.558
0.54,-0.864,-0.61
-0.683,-0.243,1.175
-0.287,-0.467,-0.095
0.276,-0.318,1.165
0.216,-0.094,0.774
0.256,0.636,0.059
-0.344,-0.14,2.516
1.002,-0.146,-0.593
-0.545,0.246,-0.321
0.061,-0.857,0.737
0.43,0.818,1.121
-0.87,-0.274,0.982
-0.669,-0.248,-0.265
-0.544,-0.303,0.624
-0.055,0.453,-0.558
