ax,ay,az
0.472,0.325,0.785
-0.272,-0.988,0.815
-0.555,-0.133,0.851
-0.835,0.721,-0.987
-0.197,-0.401,0.345
-0.23,0.377,0.611
0.016,0.535,0.007
0.016,0.535,0.007
0.016,0.535,0.007
0.016,0.535,0.007
0.016,0.535,0.007
-0.245,-0.247,0.019
0.426,0.324,0.128
-0.404,0.466,0.352
-0.429,1.306,0.31
-0.811,-0.966,0.735
-0.19,-1.129,0.065
-0.709,0.404,0.901
0.227,-0.128,-0.03
-0.111,-0.153,0.09
-0.432,0.35,-0.047
-0.176,0.33,-0.572
-0.339,0.376,0.869
1.068,-0.33,0.913
-0.047,-0.386,0.467
-0.506,0.244,-0.084
-0.443,-0.33,0.33
0.869,-2.346,3.908
0.856,0.037,-1.128
0.053,0.014,0.298
-0.973,-0.872,1.057
-0.952,-0.138,1.762
-0.043,-0.249,0.118
0.003,-0.417,0.733
-0.386,0.559,-0.043
-0.838,0.406,0.682
-0.619,0.3,0.917
-0.462,-0.624,2.113
-0.248,1.319,0.989
-0.577,0.423,1.82
-0.155,-0.284,0.288
-0.474,-0.337,-0.088
-0.893,-0.574,2.728
0.03,-0.253,0.47
-0.126,-0.393,-0.074
-0.237,-0.126,-0.208
-0.05,-0.242,0.256
0.449,-0.017,1.161
0.086,-0.407,0.414
0.59,-0.527,-0.677
0.72,-0.222,-0.245
0.13,0.411,-0.774
0.165,0.816,-0.328
0.028,1.231,0.047
-0.414,-0.179,1.247
-0.452,-0.21,0.227
-0.052,-0.719,0.551
-0.261,0.1,0.171
-0.073,0.671,0.09
-0.025,0.107,0.504
-0.313,0.306,-0.411
1.022,0.274,-0.029
-0.493,-0.447,1.086
0.487,-0.573,0.426
0.116,0.486,-0.39
0.492,1.776,0.07
-0.262,1.31,0.812
0.327,-1.028,0.828
-0.551,-1.281,0.574
-0.986,-0.123,1.231
0.021,-0.027,-0.401
0.205,0.045,0.035
0.383,-0.287,0.797
0.344,-0.847,0.59
0.711,0.221,-0.874
-0.882,0.195,2.018
0.094,-0.507,0.238
1.004,0.389,-0.34
0.367,0.517,0.313
0.293,0.253,1.21
-0.056,-0.824,0.654
-0.468,-0.534,1.068
-0.65,0.125,-0.256
-0.162,0.238,0.077
0.405,-0.225,-0.07
0.178,-0.377,0.416
0.332,-0.579,0.29
0.191,0.335,-0.748
-0.071,0.014,0.323
-0.099,-0.122,0.482
0.545,-0.575,1.212
1.159,-0.366,-2.637
-0.011,1.62,0.239
0.355,1.639,-0.209
-1.255,0.166,0.754
0.478,-1.141,0.569
-0.457,-0.393,0.901
-0.13,0.139,-0.031
-0.077,-0.385,0.912
0.065,-0.395,0.131
-0.611,0.215,0.686
0.963,-0.261,0.792
-0.586,0.04,0.138
-0.165,-0.078,1.488
0.234,1,-1.296
0.308,0.433,-0.393
0.011,0.862,-0.136
0.415,0.53,1.987
-0.363,0.008,0.812
-0.198,-0.695,0.206
-0.615,-0.319,1.66
0.065,-0.494,0.194
0.124,-0.446,0.428
-0.389,0.621,0.783
0.366,-0.365,0.458
-0.339,0.126,0.051
