ax,ay,az
-0.354,0.266,-0.552
-1.491,0.854,-2.777
0.009,0.265,-0.808
0.043,0.954,0.867
0.29,0.354,-0.36
-0.708,-0.649,1.22
0.232,-0.066,-0.346
-1.07,0.153,1.196
-1.085,0.303,0.273
0.227,-0.089,-0.126
0.233,0.592,-0.559
0.085,0.677,0.296
0.093,0.264,0.543
-0.298,0.116,1.357
-0.013,-0.593,1.171
0.734,0.256,0.124
-0.171,0.044,0.961
0.45,-0.163,0.043
0.337,0.294,-0.536
-0.183,0.205,0.423
-0.356,0.58,-0.251
-0.047,0.738,-0.038
0.228,-0.3,0.135
-1.437,0.811,1.992
-0.143,-1.371,0.188
-0.988,0.246,2.446
0.494,-0.193,-1.17
-0.108,0.708,-0.211
-0.012,0.454,0.246
0.105,-0.07,0.278
-0.617,1.033,1.245
0.355,-0.324,1.378
-0.17,-0.503,0.88
0.619,0.345,-0.525
0.459,-0.599,-1.572
0.363,-0.226,0.048
1.438,-0.578,-0.314
-0.228,-0.086,-1.758
-0.223,0.03,-1.904
-0.106,0.431,-0.032
0.612,0.692,-0.105
0.387,-0.095,0.129
-0.006,-0.233,0.548
-0.59,-0.062,0.567
-0.861,0.273,1.406
-0.172,-0.06,-0.758
-0.112,0.161,-0.483
-0.11,0.326,-0.345
0.159,0.195,0.438
-0.459,1.122,1.905
0.155,-0.556,0.847
0.116,-0.715,1.149
0.672,0.44,-0.461
-0.361,0.672,1.581
0.304,-0.878,0.106
0.03,-0.109,-0.558
-0.403,0.632,0.053
-0.015,0.271,-0.767
-0.228,0.332,-0.48
0.127,0.596,-0.343
0.518,-0.081,0.462
-0.681,-0.074,1.215
-0.216,-0.1,0.383
-0.971,0.307,1.95
-0.136,-0.494,-1.667
-0.414,0.123,-0.47
-0.224,0.206,0.32
-0.167,0.367,0.583
0.17,0.891,0.748
0.665,-0.075,0.54
0.525,-1.567,2.291
1.293,0.043,0.267
-0.46,0.174,0.765
0.558,-0.378,-0.505
-0.326,0.73,-0.821
-0.553,0.29,0.358
0.182,0.358,0.114
0.071,0.556,0.459
0.049,0.091,0.13
-0.903,-0.488,0.303
-0.411,0.142,0.565
-0.47,-0.411,-0.084
-0.466,0.367,-0.313
-0.69,0.08,-0.12
0.045,0.385,-0.525
0.435,0.937,-0.047
0.221,0.013,0.701
0.17,-0.42,0.724
1.197,-0.135,-0.327
0.42,-0.013,1.499
0.468,-0.733,-0.629
0.293,0.19,-0.442
0.23,0.009,1.046
0.535,0.188,0.463
-0.064,0.4,-0.659
-0.131,-0.004,0.22
0.097,0.554,0.954
0.084,0.087,0.13
-0.775,-0.544,1.026
-0.4,-0.288,1.465
-0.198,-0.507,-0.558
-0.171,0.34,-0.297
-0.349,0.387,0.257
-0.226,0.416,0.512
