ax,ay,az
0.107,0.063,-0.809
0.108,-0.117,-1.359
-0.302,0.738,-1.162
0.727,0.507,-0.385
0.073,1.22,-0.442
-0.461,0.875,0.515
-0.809,-0.363,1.887
-0.309,-0.756,1.309
-0.114,-0.868,0.882
-0.069,0.147,-0.993
-0.756,0.78,0.229
-0.204,0.129,1.091
-0.464,0.134,0.567
1.926,-0.066,-1.013
-0.617,-0.385,-1.436
1.167,-0.645,-2.217
-0.436,0.382,0.224
0.336,1.356,-0.466
0.363,0.705,0.438
0.079,1.182,0.878
-0.474,-0.137,1.3
-0.274,-0.982,0.419
-0.622,-0.828,1.54
-0.101,-0.392,-0.347
-0.001,0.039,1.022
-0.045,-0.038,0.466
-0.042,-0.178,0.592
-0.837,0.09,-0.283
-0.012,-0.27,0.503
0.98,-0.494,0.222
0.361,-0.916,0.225
-0.292,0.429,-0.779
0.173,0.252,-0.702
0.646,0.584,-0.413
-0.314,1.218,0.113
-0.295,0.083,1.375
-0.29,-1.227,0.762
-0.397,-0.666,0.416
-0.54,-0.68,1.484
-0.303,0.072,0.506
-0.283,0.134,1.169
-0.422,0.332,-0.135
-0.432,0.056,-0.182
0.015,0.706,-1.583
-0.994,-0.297,1.291
0.289,-0.72,1.049
-0.152,0.329,-1.027
0.027,0.393,-0.341
0.08,0.618,-0.49
0.154,1.166,0.7
-0.508,-0.418,0.858
0.201,-0.759,0.522
-0.866,-0.181,1.899
-0.01,-0.364,0.29
0.061,-0.032,0.156
-0.42,0.497,0.015
-0.169,-0.235,-0.229
0.03,-0.235,0.311
0.074,0.891,-1.071
0.875,-0.724,-0.123
0.46,0.092,-0.628
0.202,0.282,-0.006
-0.345,0.505,0.805
-0.526,0.774,1.689
0.497,-0.406,0.421
-0.744,-0.28,-0.513
-0.559,-0.66,1.259
0.19,-0.312,0.441
0.264,-0.058,0.005
0.037,0.018,-0.114
0.807,-0.478,-0.528
0.014,-0.262,0.772
-0.103,0.216,1.163
-0.01,0.397,-2.307
0.316,0.534,0.192
0.17,1.056,0.086
-1.162,0.283,0.57
0.009,-0.993,1.119
-0.619,-0.882,0.999
0.072,-1.197,0.52
-0.2,0.525,-0.455
0.144,0.178,-0.309
0.134,-0.141,0.39
0.168,0.076,0.784
