ax,ay,az
0.996,-0.261,0.233
-0.12,-0.027,1.37
-1.765,0.167,-1.03
1.884,-0.228,2.635
0.191,0.122,-0.742
0.459,0.666,0.225
0.044,0.614,-0.073
0.598,0.615,1.444
-0.49,0.031,1.586
0.529,-0.847,-0.524
-0.969,-0.23,1.345
0.251,-0.632,-0.667
-0.207,0.61,0.396
0.324,-0.128,-0.326
0.644,-0.052,0.349
-0.664,0.685,2.143
0.959,-1.303,0.81
1.525,1.377,-1.648
-0.886,-0.729,0.974
0.466,0.809,0.343
-1.83,0.462,3.54
0.192,-1.507,-1.481
-0.504,-0.405,0.467
-0.493,-0.152,-0.049
-0.475,0.605,0.073
0.34,0.311,0.844
0.705,0.469,-0.158
0.738,-0.237,0.118
-0.271,-0.756,0.68
0.569,0.511,0.014
-0.668,0.239,0.864
0.089,-1.235,2.385
-0.33,0.382,-2.545
-0.06,0.985,-1.607
-0.788,-0.808,-0.472
0.375,0.323,1.54
-0.825,-0.59,-0.167
-0.063,-0.528,-0.957
-0.311,0.846,0.23
-0.054,-0.014,0.052
0.652,-0.459,0.465
-0.033,0.759,0.426
0.194,-0.35,1.165
1.059,-1.096,1.032
-0.593,0.748,1.394
0.805,-0.767,1.301
-0.809,0.337,-3.089
0.326,1.455,0.095
-0.289,-0.083,0.544
0.248,-0.392,-0.813
-1.371,0.139,1.701
0.026,-0.831,-0.165
0.009,0.574,0.111
0.25,-0.092,0.109
0.711,0.513,-0.432
-0.275,0.795,1.084
0.051,-0.763,1.931
0.954,-0.18,0.439
-1.281,0.619,1.446
0.314,0.655,0.844
0.526,0.826,0.104
-0.949,-1.336,0.45
0.056,0.047,0.034
-0.509,-1.1,0.399
-0.2,0.592,-0.61
0.107,0.06,-0.062
0.122,-0.026,-0.12
0.247,0.58,-0.27
-0.344,0.404,1.491
1.079,-1.068,1.336
0.528,0.274,1.081
-0.469,0.174,0.229
-0.278,-0.363,-0.547
0.286,-0.1,0.482
-0.046,0.191,-0.439
-0.772,0.038,1.758
-0.228,-0.973,0.539
-0.81,0.444,2.998
0.32,-0.962,-0.767
-0.079,0.542,-1.315
-0.488,0.69,0.312
-0.059,-0.084,0.39
-0.628,1.453,1.408
0.357,-0.598,1.07
0.06,-1.167,0.996
1.207,-0.012,-0.719
-0.091,1.586,1.973
-0.025,-0.673,-0.339
-0.137,0.846,0.651
-0.547,-0.702,1.914
