ax,ay,az
0.214,-0.212,-0.501
-1.049,-0.311,0.276
-0.475,0.258,0.08
0.246,0.142,-0.007
0.05,0.155,0.898
0.493,-0.103,-0.398
-0.787,-0.787,-0.214
-0.833,0.132,1.918
1.454,0.229,-0.806
-0.673,0.21,2.078
-0.098,-0.013,-0.871
0.586,-0.214,0.254
-0.022,0.422,-0.827
-0.33,-0.115,1.064
-0.08,-0.326,-0.255
-0.701,-0.07,1.353
0.056,0.008,0.007
-0.697,0.328,0.504
-0.53,0.21,0.652
-1.036,1.025,1.56
0.291,1.073,-0.917
-0.431,-1.618,0.712
1.47,-0.799,-0.618
-0.724,-0.027,0.723
0.097,-0.443,0.308
-0.184,-0.127,-1.342
0.202,0.318,-0.69
-0.141,0.607,0.338
0.331,0.915,-0.711
-0.749,-0.738,1.592
-0.052,-0.309,-0.107
-0.251,-0.504,2.251
-0.424,-0.291,-0.824
-0.974,0.817,-1.309
-0.41,0.627,-0.591
0.581,-0.855,0.764
0.703,0.24,-0.077
-0.031,0.372,1.039
0.108,-1.08,1.469
0.483,0.792,0.511
-0.342,-0.094,-0.66
-0.247,-0.27,-0.223
-0.31,0.647,1.105
0.503,0.12,0.177
-1.751,0.654,-0.87
-0.487,-0.118,0.725
-0.446,-0.29,0.108
0.048,-0.444,0.339
-0.576,0.922,0.394
-0.508,-0.271,0.124
0.012,0.047,-0.915
0.066,-0.219,-0.639
-0.077,1.1,0.673
-0.056,0.407,-0.297
-0.295,0.906,0.851
-0.167,0.01,1.533
-0.477,-0.897,0.248
-0.905,-0.42,1.811
-0.077,-0.483,-0.414
-0.585,0.499,0.712
-0.08,-0.304,-0.508
-0.399,-0.146,0.536
-0.377,0.053,1.593
0.738,-1.006,0.146
1.707,-0.254,-0.085
0.068,0.311,-0.13
-1.076,-0.305,1.509
-0.28,-0.36,-0.458
-0.156,0.102,0.467
-0.333,0.386,0.67
-0.146,0.483,-0.015
-0.461,0.251,0.403
0.072,-0.39,0.952
0.586,-0.977,-0.317
-0.125,0.453,0.56
0.627,-0.779,0.106
-0.042,-0.182,-0.338
-0.009,0.092,0.118
-0.668,0.324,1.142
-0.297,-0.681,0.826
0.098,0.458,0.173
-0.126,0.474,1.406
-0.241,-0.515,0.823
-0.697,-0.14,0.474
-0.597,-0.292,1.829
-0.315,0.224,0.189
-0.07,-0.223,0.307
-0.269,-0.163,0.064
-0.308,-0.066,-0.127
-0.268,0.353,0.221
0.096,0.288,0.061
-0.06,0.264,-0.266
