ax,ay,az
0.722,-1.317,1.952
-1.031,0.469,-1.024
1.435,0.093,-1.237
-1.026,0.143,-0.302
-0.13,0.165,-0.416
0.467,-0.241,1.756
0.514,-0.102,-0.298
-0.522,0.668,-1.21
-0.521,-0.538,1.307
-0.341,-0.473,0.824
-0.723,-0.672,2.491
-0.498,0.157,-0.104
-0.306,0.296,0.268
0.072,-0.538,-0.43
0.229,-0.376,-0.525
0.265,0.336,-0.027
0.415,-0.012,1.086
0.444,-0.197,0.342
-1.105,0.719,0.013
0.289,-0.386,0.439
0.759,-0.169,-1.63
-0.015,0.045,-1.039
0.169,0.183,-0.416
0.163,0.583,0.408
-0.199,0.318,0.793
-0.498,-0.447,1.472
-0.21,-0.537,0.523
-0.312,-0.181,0.701
-0.218,-0.314,-1.086
-0.35,0.049,0.452
-0.235,0.207,0.007
0.457,0.081,-0.253
0.237,0.628,0.204
0.401,-0.04,-0.178
0.043,-1.176,1.871
1.013,0.758,-1.392
-0.85,0.688,1.094
0.387,-0.036,-0.329
0.512,0.326,0.094
-0.093,0.043,-0.375
-0.481,0.186,0.919
0.112,0.156,-1.127
0.426,0.366,0.43
-0.6,1.212,0.876
-0.91,-0.057,1.381
-0.56,-0.382,0.392
-1.044,-0.274,1.65
0.116,0.221,-0.292
-0.552,0.029,0.401
-0.562,-0.075,0.259
-0.751,0.722,0.175
0.464,0.385,-0.269
0.209,-0.771,0.739
0.267,-0.786,1.458
1.02,0.081,-0.289
-0.506,0.553,-0.434
-0.141,0.378,-0.618
0.362,-0.421,-0.314
0.322,0.33,0.35
-1.769,0.566,1.625
0.191,1.143,-0.401
0.414,-0.287,0.076
-0.914,0.04,1.823
-0.559,-0.735,0.913
-0.402,-0.733,0.113
-0.524,0.382,-0.325
-0.192,0.447,0.38
0.045,-0.115,-0.086
-0.08,0.133,-0.642
0.649,0.22,-0.366
0.097,-0.271,0.74
0.28,-0.393,0.127
0.391,0.668,-0.201
-0.269,-0.373,0.431
1.022,-0.798,-0.396
-0.334,0.937,-0.471
0.319,0.026,-0.7
0.131,0.271,-0.633
-0.666,1.271,1.485
0.176,0.155,0.418
-0.859,-0.175,0.888
-0.086,-0.699,-0.391
-0.891,0.174,1.711
-0.249,0.194,-0.105
-0.329,0.449,-0.181
-0.221,0.244,-0.039
0.529,-0.514,-0.383
1.037,-0.829,1.359
0.195,0.449,1.312
0.103,-0.018,0.561
0.111,-0.423,-0.393
-0.062,0.452,-0.547
0.365,0.603,-0.736
0.107,-0.17,-2.224
0.533,0.024,-0.282
0.188,0.243,-0.303
0.795,0.838,-0.077
-1.236,1.858,2.086
-1.622,-0.505,1.865
-0.175,-1.455,-0.288
0.184,-0.127,0.682
-0.615,0.353,-0.136
-0.37,-0.335,-0.359
0.569,-0.26,0.87
