ax,ay,az
-0.538,-0.269,1.18
-0.226,-0.467,0.353
-0.06,0.356,0.059
0.021,-0.073,-0.416
-0.15,-0.109,0.557
-0.364,0.447,1.302
0.813,-0.521,1.306
-0.206,0.376,0.342
1.013,-0.527,1.508
-1.248,0.312,0.206
0.269,0.034,0.155
0.103,0.308,-0.352
0.665,0.886,-1.743
-0.024,1.003,-0.17
-0.021,-0.073,1.582
-0.555,-0.589,1.48
-0.249,-0.393,1.274
-0.521,-0.61,-0.505
-0.185,0.307,-0.005
0.142,0.165,0.499
0.223,-0.01,0.232
0.062,0.616,0.819
0.294,-0.775,1.7
0.119,-0.12,0.164
-0.105,0.55,0.447
0.219,-0.508,0.328
-0.362,0.386,-0.393
0.306,-0.025,-1.63
0.268,0.697,0.497
-0.874,-0.174,0.979
-0.448,-0.682,-0.006
-1.058,-0.123,1.918
0.076,-0.437,-0.782
-0.131,0.707,0.427
0.112,-0.098,-0.419
0.599,0.34,-0.824
0.031,0.267,0.395
0.726,-1.171,0.998
0.66,0.426,-0.78
-0.272,0.659,1.206
-0.658,0.141,0.502
-0.008,-0.359,0.712
-0.673,0.06,1.536
0.141,0.9,-0.275
-0.145,0.208,1.325
-1.402,-0.507,1.009
0.61,-0.833,0.347
-0.146,-0.7,-0.674
-0.159,0.625,0.88
-0.711,0.359,0.026
-0.191,0.138,-0.415
0.526,-0.064,0.157
0.313,0.509,-0.726
0.407,0.131,1.25
0.503,-1.04,0.847
-0.281,0.227,0.943
-1.128,0.681,2.121
0.24,0.057,0.663
-0.913,-0.084,1.685
-0.181,-0.516,0.054
-0.738,0.208,1.555
-0.038,0.022,-0.405
-0.192,0.253,0.404
0.129,0.152,0.353
0.646,-0.119,-0.582
0.185,0.84,-0.059
-0.713,0.121,0.755
1.212,-0.717,0.506
-0.194,-0.004,1.832
0.495,-0.929,-0.812
3.427,-2.501,6.217
-0.163,0.471,-0.82
-0.315,0.217,1.435
-0.552,-0.821,-0.046
-0.435,-0.105,1.681
-0.16,-0.563,-0.143
-0.18,0.302,-0.727
0.155,0.125,-0.195
-0.23,0.491,0.228
0.112,0.517,-0.555
-0.293,-0.277,0.476
0.273,-0.313,1.238
0.536,0.097,0.382
-0.496,-0.627,0.826
0.112,0.01,-0.877
0.352,0.556,-0.234
0.614,-0.224,0.558
0.114,1.279,-0.163
-0.514,0.457,1.463
-0.82,-0.397,1.616
0.261,-1.219,-0.742
-0.624,-0.294,0.722
-0.136,0.524,0.02
-0.005,0.098,0.144
-0.082,0.364,-0.063
0.43,0.43,-0.441
-0.122,0.563,0.841
0.213,-1.169,1.395
0.96,-0.334,-0.96
