ax,ay,az
-0.03,0.147,0.388
-0.178,-0.16,0.477
0.205,0.007,-0.583
0.41,0.076,0.223
0.449,-0.678,0.526
-0.576,-0.063,0.674
-0.393,0.069,0.179
-0.172,-0.502,0.633
-0.267,0.392,-0.486
-0.182,0.297,0.249
-0.042,0.008,-0.315
0.131,0.832,0.231
0.053,-0.661,1.405
-0.24,-0.153,1.492
1.352,-0.178,-0.012
-0.105,-0.2,0.455
-0.177,0.172,-3.76
-0.137,0.454,0.169
-0.016,0.117,-0.016
0.267,-0.113,0.568
-0.765,0.653,0.369
-0.229,-0.129,0.298
-0.164,-0.487,0.925
0.261,-0.179,-0.122
-0.651,0.312,0.025
-0.089,0.091,-0.323
0.434,0.312,0.061
0.253,0.724,0.651
0.424,-0.38,0.377
0.152,-0.656,1.499
0.755,-0.3,0.248
-0.272,0.506,0.765
0.552,-0.809,0.175
-0.596,0.385,-0.365
-0.192,0.12,-0.524
-0.239,0.122,-0.102
0.409,0.307,-1.452
0.291,0.218,1.264
-0.882,-0.065,1.358
0.121,-0.408,-0.222
-0.592,-0.624,0.205
-0.182,0.19,-0.703
0.408,0.256,0.588
-0.273,0.404,0.172
-0.142,0.072,0.854
0.276,0.12,1.355
-0.474,-0.517,0.216
0.84,0.686,-0.337
1.141,-0.455,-0.504
2.706,-0.674,0.556
0.572,0.26,0.335
-0.103,0.965,0.554
-0.771,0.144,1.397
-0.363,-0.409,0.085
-0.463,-0.33,2.16
0.336,-0.298,-0.05
-0.373,0.567,0.234
-0.698,0.333,0.085
0.278,0.176,0.291
1.014,0.618,-0.328
0.389,0.14,0.312
0.076,-0.776,1.452
0.919,0.073,1.025
0.093,0.046,1.117
-0.784,0.199,-2.185
0.629,0.184,-1.132
0.326,0.557,0.999
-0.623,-0.31,1.156
-0.568,0.131,-0.039
-0.304,-0.554,0.151
0.002,0.38,-0.777
-0.314,0.381,-0.071
0.249,0.319,-0.332
0.317,0.83,0.446
0.013,0.232,0.492
-0.882,0.1,2.21
1.38,-0.558,-0.144
-0.359,0.548,1.072
-0.037,-0.227,0.216
0.253,-0.138,0.048
-0.641,0.706,-2.548
-0.505,0.096,0.366
0.391,0.513,-0.377
0.634,0.083,0.035
-1.309,0.334,2.042
0.207,-0.644,-0.432
-0.386,0.215,1.589
-0.213,0.126,0.242
-0.046,-0.191,-0.739
0.089,0.255,0.104
-0.216,0.453,-0.128
0.042,0.63,0.125
0.422,-0.193,0.957
