ax,ay,az
-1.061,-0.2,0.925
-0.089,0.495,1.799
-0.529,-0.799,-1.183
0.106,-0.584,-1.568
0.044,0.595,0.415
0.38,0.295,-0.006
-0.555,0.622,0.675
1.485,-0.568,-1.35
-0.494,-1.235,0.556
1.628,0.604,-1.342
0.377,0.39,-1.228
0.805,2.099,0.031
-0.873,0.746,3.22
-0.22,-0.425,0.246
-1.85,0.557,3.499
0.161,-1.991,-0.159
0.016,0.221,0.193
-0.25,0.919,0.975
-0.113,0.273,0.661
0.002,0.204,-0.959
-1.746,0.352,2.355
-0.237,0.754,0.676
-0.001,0.541,-0.256
-0.454,1.047,1.445
-0.151,-1.032,0.91
-0.221,-0.126,1.179
-1.096,-0.059,1.849
-0.357,-0.41,0.048
-0.172,0.114,0.695
0.209,0.196,0.005
0.16,0.097,0.11
0.306,0.112,-0.713
-0.195,0.081,0.132
-0.705,0.15,1.625
-0.47,-0.186,-0.075
-1.017,-0.239,1.227
-1.116,0.1,0.977
-0.592,-0.379,-1.203
-0.431,0.351,-0.159
0.015,0.287,-0.067
0.242,0.287,-0.108
0.13,0.7,1.187
1.287,-0.507,-0.057
0.23,-0.401,2.105
1.79,-0.087,-0.731
0.144,0.328,-0.195
0.103,-0.628,-0.141
-0.084,0.069,-0.433
0.415,-0.508,0.921
-0.103,-0.604,0.53
-1.41,0.951,2.164
0.15,-0.784,-0.356
-0.308,0.253,0.022
-0.063,0.01,-0.335
0.241,0.285,0.274
1.424,0.403,-0.631
-0.772,0.098,1.675
0.775,-1.495,0.556
0.235,0.929,-0.315
0.262,-0.879,1.558
0.301,-0.137,-0.55
-0.73,0.936,0.058
0.218,0.698,1.169
-0.446,-0.241,1.24
-0.763,-0.219,0.84
-0.708,-0.224,0.832
0.344,-0.678,-0.078
-0.332,0.697,0.708
0.036,-0.076,-0.019
0.51,-0.741,-0.006
-0.489,0.454,-0.658
-1.372,0.061,1.968
0.036,0.263,0.888
0.324,0.735,-0.274
0.45,1.117,0.43
-0.698,-0.166,0.768
-0.556,-0.167,0.586
-0.58,-1.173,1.29
-0.808,-0.742,-0.197
-0.406,0.612,0.521
0.076,0.137,-0.381
-0.23,0.309,0.375
-0.557,0.87,0.848
0.47,-0.35,1.404
1.03,-1.354,0.239
-0.405,-0.627,-0.073
