ax,ay,az
0.334,0.303,-0.737
0.032,-0.115,0.654
0.503,-0.647,1.816
0.161,-0.421,1.742
-0.517,0.741,-0.047
-0.743,-0.23,1.094
0.026,1.454,-0.627
0.09,-0.25,1.075
0.06,-0.535,0.383
-0.496,-0.775,1.13
-0.491,-0.323,0.483
0.193,-0.384,0.151
-0.196,0.093,0.718
-0.357,0.347,-0.237
0,-0.367,0.308
-0.057,1.033,0.028
-0.403,-0.256,0.861
0.188,0.058,-0.3
0.394,0.439,-0.028
0.258,0.938,0.066
0.73,1.682,-0.229
-0.522,-0.227,1.482
-0.51,-1.081,0.879
-0.574,-0.986,1.295
-0.073,-0.272,-0.726
-0.036,-0.351,0.444
-0.206,0.09,0.575
0.157,-0.033,0.935
0.031,-0.015,0.98
0.301,-0.985,0.933
-0.126,0.385,-0.123
1.053,-0.408,3.763
-0.317,1.485,1.339
-0.712,-0.432,2.213
-0.441,-0.231,-0.453
-0.798,-1.081,1.912
-0.149,-0.039,0.154
0.419,-0.378,1.059
0.139,-0.08,0.301
-0.051,0.367,0.714
-0.585,0.336,1.64
0.887,-0.785,-1.181
0.103,0.6,0.368
-0.62,-0.349,1.026
-0.318,-0.268,0.312
-0.1,-1.194,1.432
0.062,0.24,-0.684
-0.006,0.069,0.41
-0.092,0.273,-0.09
-0.39,-0.157,0.775
-0.362,-0.069,1.471
0.66,-1.131,1.671
0.58,0.202,0.795
-0.08,-1.296,3.914
-0.592,-0.665,0.605
-0.29,-0.782,1.282
-0.892,-0.084,1.419
-0.097,-0.139,0.307
0.42,-0.507,-0.781
0.058,0.576,0.269
0.281,0.471,1.513
-0.086,-0.262,1.169
0.215,-0.601,0.757
-0.631,0.784,1.842
-0.183,0.688,0.527
-2.039,0.42,1.901
-0.182,-0.712,0.733
-0.37,-0.282,0.296
-0.177,0.139,-0.336
-0.196,0.117,-0.363
-0.655,0.694,0.281
0.481,-0.901,-0.164
-0.407,0.361,0.22
0.047,-0.034,0.807
0.902,-0.464,1.042
-0.413,-0.396,1.602
-1.004,-0.281,0.905
0.156,-1.048,0.117
-0.886,-0.446,0.618
-0.29,0.03,-0.264
-0.039,-0.041,0.441
-0.277,0.518,0.111
1.284,-0.014,-0.545
-0.291,0.023,0.908
-0.059,0.3,0.252
-1.202,-0.817,0.556
-0.629,-0.631,1.275
-0.164,0.185,-0.847
-0.452,0.225,1.107
-0.235,-0.083,-0.242
-0.162,0.377,0.213
0.344,0.215,-0.047
-0.659,-0.366,0.372
0.694,-0.491,0.447
-0.136,0.32,-0.543
-0.147,0.642,-0.086
0.721,0.913,-0.076
-0.461,-0.286,0.407
-0.423,-0.286,0.476
