ax,ay,az
1.076,-0.294,0
-0.755,0.676,1.508
0.524,-1.203,-0.383
-0.115,0.644,-0.247
0.061,0.466,0.115
0.102,0.059,0.094
-0.093,0.03,0.568
0.103,-0.538,-0.07
0.255,0.594,-0.217
-0.371,0.813,0.722
-0.875,0.256,1.037
-0.073,-1.29,-0.079
-0.732,-0.131,1.068
-0.219,0.06,0.024
0.217,0.208,0.016
0.146,0.355,0.141
-0.271,0.107,0.049
0.104,0.14,1.123
-0.047,0.34,1.517
0.887,-0.912,-0.014
0.558,0.99,-0.174
-0.197,-0.463,0.365
-0.223,-0.269,-0.503
0.9,1.077,-3.013
-0.744,-0.451,0.508
-0.178,0.033,0.142
0.12,-1.108,0.647
-0.733,0.416,1.778
-0.358,-0.694,-0.004
0.048,-0.247,-0.143
-0.3,0.641,0.189
-0.428,0.287,-0.023
0.269,0.068,-0.879
-0.475,0.327,0.809
0.257,-0.381,1.326
-0.212,-0.66,1.415
1.15,0.164,-0.671
-0.433,0.138,1.277
-0.211,0.261,-0.7
0.204,0.502,-0.888
0.103,0.259,0.087
-0.285,-0.322,0.922
-1.031,-1.125,-0.022
-0.541,-0.531,1.218
-0.36,-0.583,-1.203
-0.252,1.251,-0.175
-0.206,0.29,-0.307
0.139,-0.219,-0.796
0.499,0.476,-0.21
-0.256,0.353,0.72
-0.042,-0.589,0.859
1.252,-1.088,-0.933
-0.599,1.564,1.592
-0.366,-0.462,-0.091
-0.038,-0.207,-0.798
0.633,0.155,-0.555
0.546,0.462,-0.879
0.098,0.502,-0.08
0.681,0.305,-0.111
-1.224,0.309,2.623
-0.724,-0.58,-0.198
-0.599,-0.383,1.408
0.274,-0.159,-0.788
-0.807,0.976,-0.014
-0.261,0.107,-0.259
-0.125,0.126,-0.042
-0.201,0.804,0.892
0.604,-0.511,1.387
0.887,-1.01,0.101
-0.162,0.939,0.645
-0.181,-0.201,-0.245
-0.156,-0.087,-0.418
0.273,0.537,0.35
0.088,0.548,-0.347
0.047,-1.145,-0.321
0.588,-0.48,-0.392
-1.226,0.446,3.103
-0.209,-0.931,-0.749
-0.141,0.522,-0.363
-0.141,0.345,-0.158
0.082,-0.069,-0.675
0.353,-0.106,0.825
0.095,0.414,1.222
-0.215,-0.604,0.758
1.095,-0.627,-1.35
-0.141,-0.469,0.627
0.623,-0.341,-0.747
0.399,0.016,-0.365
0.146,0.316,-0.251
0.168,0.675,0.196
0.22,0.266,0.074
-0.997,0.353,0.509
-0.229,-1.028,0.302
-0.277,-0.512,1.413
0.276,-0.363,-0.896
-0.286,0.474,-0.104
-0.151,0.276,0.285
0.464,-0.16,0.66
-0.068,-0.032,0.635
0.321,-0.108,0.215
0.071,0.071,0.843
-0.633,-0.145,-0.192
-0.881,-0.213,0.052
0.296,-0.09,1.234
0.39,-0.14,0.471
0.286,0.172,0.187
-0.081,0.039,0.834
-0.597,-0.449,0.981
