ax,ay,az
-0.152,0.47,0.441
-0.305,0.294,0.488
-0.531,0.126,0.061
-0.095,-0.205,0.025
-0.011,-0.001,0.311
0.058,-0.309,0.841
0.704,0.301,1.072
0.075,-0.655,1.115
0.126,0.214,-0.325
0.262,0.007,-0.013
-1.014,0.629,2.227
0.853,0.936,-1.419
0.081,0.259,0.023
-0.272,0.291,-1.547
0.283,0.395,-0.69
0.584,0.188,0.212
-0.446,1.216,1.03
-0.485,-1.186,1.561
0.059,-0.447,-0.051
-0.472,-0.532,1.331
0.159,-0.065,-0.237
0.184,-0.678,0.491
0.257,-0.641,-0.463
-0.5,0.247,-0.572
-0.326,1.266,0.393
-0.227,0.003,0.72
1.604,-0.179,0.42
-0.839,0.002,3.046
-0.157,-0.448,0.131
-0.514,0.817,-0.545
-0.548,0.507,2.828
-0.705,-0.137,0.02
-0.121,-0.702,-0.368
-0.308,0.118,0.383
-0.269,-0.97,1.287
-0.732,0.407,-0.386
-0.039,0.363,-1.54
0.895,0.483,-0.645
0.635,-0.25,-0.337
0.368,0.365,-1.123
-0.461,1.021,0.278
-0.044,-0.079,-0.952
0.721,-0.111,-1.43
-0.024,-0.047,0.362
0.745,0.235,-0.505
-1.33,-0.071,2.495
0.986,-0.984,-0.633
-0.143,-0.444,1.493
-0.18,0.054,-0.047
0.217,-0.415,0.482
-0.058,0.224,0.508
0.21,-0.094,-0.667
0.093,0.32,-0.586
0.351,-1.407,2.293
0.789,0.859,-0.386
-0.349,0.024,0.293
0.487,-0.435,-0.562
0.256,0.822,-2.412
-0.392,0.496,-1.371
0.297,0.162,-0.614
0.482,0.093,-0.504
0.543,0.532,0.086
0.201,-0.167,-0.466
-0.647,-0.103,1.396
-0.164,-0.565,0.135
-0.492,-1.199,0.703
-0.379,0.461,0.068
-0.089,0.138,0.868
-0.043,0.091,0.721
0.214,0.192,0.553
0.34,0.082,-1.414
-0.068,-1.309,2.011
0.054,0.575,0.301
-1.157,0.452,1.603
0.472,-0.504,-0.702
-0.463,1.302,-1.44
0.308,-0.068,-1.004
-0.283,0.832,-0.198
0.684,0.484,1.165
0.087,0.231,1.113
-1.582,-0.173,0.761
-0.648,-0.755,0.54
0.325,0.399,1.151
-0.193,0.344,-0.3
-0.507,0.046,-0.864
0.222,-0.333,-0.312
0.906,-0.312,-0.584
-0.018,-0.132,1.214
0.503,-0.38,1.079
0.296,-0.389,0.111
