ax,ay,az
1.124,-0.318,-0.141
-0.683,-0.036,1.972
0.938,-0.675,-0.332
0.173,0.648,0.599
0.237,0.867,-0.415
-0.324,0.701,0.435
-0.354,0.407,0.672
0.353,-0.638,-0.456
-0.87,0.173,1.727
0.095,0.082,-0.866
0.194,0.229,0.385
0.303,0.145,0.16
0.451,0.131,0.376
0.036,0.134,1.099
0.021,-0.682,-0.222
1.105,0.444,-2.025
0.037,0.235,-1.616
0.864,-0.373,-0.87
-0.139,0.591,0.479
0.016,-1.022,0.848
-0.307,0.042,0.405
-0.735,0.534,0.183
-0.194,-0.008,-0.615
-0.218,-0.052,-0.312
-1.588,0.546,0.329
-0.72,1.129,1.403
-1.046,-0.665,2.129
0.304,-1.125,1.327
-0.822,-0.413,0.563
-0.053,0.164,-0.421
0.06,-0.21,1.372
-0.734,0.377,0.627
1.062,0.111,-0.025
-0.166,0.552,-0.129
1.099,-1.016,1.451
-0.066,1.387,0.975
-1.211,-0.421,0.936
0.953,-0.834,-1.289
-0.982,-0.645,2.388
-0.188,1.07,-1.136
0.371,-0.687,0.846
0.164,0.124,0.061
-0.028,0.18,0.602
0.008,0.415,0.017
0.282,-0.668,0.643
0.394,0.022,0.246
0.062,0.277,0.915
0.739,-0.181,-1.508
0.175,0.256,0.579
-0.335,-0.294,0.807
-0.005,-0.344,-0.293
-0.237,-0.597,0.393
-0.847,0.334,0.433
0.188,-0.225,-0.187
-0.03,-0.147,0.497
-0.235,0.356,0.1
-0.036,0.268,0.227
0.167,0.419,-0.268
-0.493,0.643,0.038
0.671,-0.898,0.614
-0.185,0.379,-0.057
0.052,0.796,-0.522
-0.089,0.237,0.657
-0.225,0.549,0.385
-0.318,0.376,-0.812
-0.06,0.626,-1.23
-0.162,0.385,0.303
0.486,0.48,-0.462
0.166,0.505,-0.192
1.135,0.677,-0.593
-0.167,0.758,0.167
-1.198,-0.397,1.085
-0.944,-0.525,0.601
-0.747,0.077,0.257
0.555,-0.067,-0.797
-0.249,0.196,0.614
-0.179,0.147,0.192
0.158,0.016,0.481
0.066,-0.051,0.201
-0.186,0.608,0.554
0.068,-0.055,1.076
1.206,-1.637,3.047
-0.137,0.151,0.535
-0.52,-0.101,-0.164
0.194,-0.115,-0.134
0.112,0.66,-0.096
-0.637,0.968,0.704
-0.306,1.164,-0.007
-0.54,-0.484,0.96
-0.947,-0.536,0.923
-1.435,-0.202,2.237
-0.243,-0.307,-0.42
-0.087,-0.049,0.517
0.166,0.226,1.177
-0.321,0.34,0.689
0.041,-0.754,1.1
-0.1,0.729,-0.201
0.211,1.158,1.227
-0.6,-0.026,1.184
-0.887,-0.418,0.545
-0.767,-0.426,1.27
-0.047,-0.169,-0.045
-0.122,-0.387,0.21
-0.466,0.375,0.274
0.152,-0.255,0.5
