ax,ay,az
0.611,-0.046,0.383
0.355,-1.024,0.832
1.222,0.28,0.268
0.134,-0.098,-0.346
0.803,-0.816,-0.447
0.077,0.352,-0.05
0.074,0.584,0.074
-0.916,-0.406,1.402
-1.268,0.169,0.881
0.168,0.826,-0.129
0.034,0.552,0.366
-0.368,-0.189,1.178
0.09,-0.427,0.098
-1.668,-0.37,-0.029
0.101,0.35,-0.468
0.206,0.238,0.595
0.139,-0.115,-0.266
0.29,0.468,0.228
-0.082,0.627,1.828
-0.076,-0.117,1.162
0.477,-1.448,0.713
0.291,0.831,-0.925
0.127,-0.268,0.61
0.128,-0.216,-0.18
0.414,0.474,0.853
-0.702,1.023,-0.768
-0.55,0.684,-0.039
0.052,0.375,0.133
-0.076,0.398,0.051
-0.205,-0.524,0.942
-0.264,-0.579,0.185
-0.843,0.163,1.904
-0.36,0.03,-0.732
-0.288,0.196,-0.688
0.09,0.179,0.163
0.117,0.331,0.567
0.258,0.457,0.161
0.253,0.004,0.561
0.095,-0.547,0.185
0.86,0.75,0.623
-0.811,0.596,2.276
0.523,-0.535,-0.587
-0.054,0.419,0.04
-0.808,0.615,-1.567
-0.051,0.228,-1.379
0.059,0.657,0.535
0.061,0.516,0.024
0.128,-0.003,1.127
-0.112,-0.621,-0.267
-0.603,0.177,1.245
0.099,-0.536,-0.65
-0.353,0.757,-0.041
-0.373,-0.082,-0.614
-0.044,0.291,-0.172
0.06,0.749,-0.326
0.223,-0.232,0.37
0.828,-0.636,0.751
0.87,-0.76,0.185
-0.175,0.622,0.781
0.697,-0.457,0.119
-0.001,0.205,0.085
0.237,-0.098,0.742
0.124,0.173,-0.585
-0.169,-0.689,-0.026
-0.002,0.408,-0.241
-0.241,0.627,0.422
0.001,0.053,1.148
-0.097,-0.46,-0.348
-0.971,0.15,1.139
-0.208,0.047,-1.094
-0.338,0.609,-0.103
-0.219,0.099,-0.057
-0.124,0.494,0.447
-0.069,0.816,0.838
0.138,-0.321,1.745
0.214,-0.677,0.721
-0.07,0.712,0.435
0.237,-0.199,0.318
-0.118,0.25,-0.59
1.065,0.58,-2.371
0.322,0.309,2.533
-0.141,0.247,0.841
0.11,1.064,-0.403
0.461,-1.385,1.056
-0.349,-0.469,0.264
-0.805,0.233,2.284
0.212,-0.852,-0.669
-0.835,0.855,-0.177
-0.387,0.217,-0.306
-0.101,-0.184,-0.26
0.18,0.657,0.08
-0.275,0.56,1.34
0.133,0.001,1.237
0.407,-0.911,0.597
0.894,0.673,-0.16
0.45,-0.53,0.51
-0.144,-0.074,-0.139
-0.474,0.582,0.812
-0.097,0.439,1.009
-0.284,0.426,-0.516
-0.238,-0.056,-0.6
0.018,0.676,1.139
-0.001,-0.005,1.2
-0.342,-0.357,0.605
-0.908,-0.545,0.605
-0.192,-0.552,-0.357
-0.134,0.749,-0.277
-0.523,1.009,0.162
-0.156,0.247,0.422
0.359,0.211,0.868
0.155,-0.098,0.178
0.475,-1.324,0.691
0.102,0.905,0.071
-0.322,0.333,1.584
-0.136,0.053,0.22
