ax,ay,az
0.496,0.892,-0.586
-0.236,-0.307,-3.276
0.551,-0.517,-0.538
-0.573,0.28,-0.096
-0.201,1,-0.611
-0.52,0.92,0.572
-0.188,0.379,-0.705
-0.926,-0.096,1.369
-0.466,-0.798,2.001
0.126,-0.786,0.348
0.152,0.347,-0.445
-0.077,0.173,-0.327
-0.425,0.471,0.172
-0.268,0.18,0.012
-0.085,0.199,0.382
0.103,-0.525,1.446
-0.03,0.438,-0.043
0.141,0.022,-0.048
1.218,-2.1,0.331
-0.007,0.794,-1.124
1.008,-0.939,0.142
-0.366,0.417,0.33
0.24,0.527,1.389
0.216,0.256,-0.506
-0.549,0.103,0.268
-0.794,-0.146,2.004
-0.343,-0.442,0.575
-0.186,-0.034,-0.594
-0.207,0.191,0.327
-0.08,-0.119,0.92
0.999,0.139,-0.475
0.275,-0.492,0.71
-0.783,0.398,1.101
1.037,-0.024,-1.06
0.159,0.086,-0.545
-0.462,0.741,-0.536
0.17,0.151,-0.365
-0.592,0.69,0.281
0.35,-0.173,0.64
-0.409,-0.195,1.134
-0.356,-0.125,0.353
0.021,-0.45,0.48
0.028,-0.018,0.199
0.077,-0.585,-0.426
-0.3,0.252,-0.387
0.138,0.352,0.133
-0.076,0.018,1.111
0.78,-0.877,0.617
0.291,-0.607,0.702
0.926,-0.132,0.103
-0.806,-0.071,0.702
0.203,-0.579,-0.494
-0.061,-0.14,-0.074
0.317,-0.005,0.303
-0.319,1.009,-1.125
-0.488,-0.713,0.981
-0.008,0.836,-1.114
1.098,-0.03,-0.059
0.094,0.541,-0.098
0.703,0.951,-0.781
0.893,-0.264,0.416
-0.735,0.416,1.409
-0.627,-1.23,0.877
-1.068,-0.242,0.356
-0.035,0.023,0.042
0.09,-0.192,-0.016
-0.05,0.134,0.924
-0.194,0.328,0.441
0.137,0.636,-0.037
-0.277,0.056,0.978
0.032,-0.602,0.898
-0.02,-0.135,0.914
0.127,0.008,-0.7
-0.268,0.02,0.37
-0.584,-0.127,1.984
0.02,1.495,0.584
0.31,0.442,1.593
-1.179,-0.766,1.979
-0.504,-1.084,1.612
-0.614,-0.198,0.957
-0.334,0.18,0.29
-0.791,0.512,0.203
0.099,-0.377,1.44
0.669,0.431,0.125
0.804,-1.408,-1.273
0.301,-0.266,-1.445
0.002,1.591,0.507
0.134,0.446,0.647
-0.906,-0.885,1.655
-0.587,-0.271,0.635
0.451,-1.514,1.078
-0.274,-0.342,-0.481
-0.693,0.026,0.082
0.497,-0.215,-0.302
0.896,-0.39,-0.304
0.285,0.471,0.124
-0.019,-1.117,1.409
1.074,-0.536,0.405
0.091,-0.732,1.379
0.348,-0.155,-1.062
-0.471,1.926,-0.348
