ax,ay,az
-1.174,0.418,1.621
0.197,-1.094,-0.389
0.15,0.709,-0.1
-0.24,0.595,-0.177
-0.243,-0.189,-0.13
-0.241,0.431,1.097
1.029,-0.278,1.058
-0.144,-0.578,0.214
0.692,0.278,-1.071
-1.265,0.705,1.697
0.262,0.444,0.368
0.026,0.993,1.073
-0.446,0.213,1.705
0.27,-0.975,-0.905
-1.098,0.009,1.862
0.51,-0.549,-0.626
-0.444,0.742,-1.039
-0.433,0.29,-0.375
0.213,0.034,0.353
0.728,0.141,-0.728
-0.283,0.037,0.437
0.126,-0.342,0.221
1.075,-0.344,-0.48
-0.435,0.758,0.2
0.375,0.619,0.601
-0.778,0.321,2.354
0.19,-0.638,-0.373
-0.887,-0.155,1.263
-0.03,-0.892,-0.589
-0.458,0.615,0.046
0.096,0.221,-0.172
0.415,0.273,-0.339
0.169,0.235,0.462
0.19,0.143,1.16
0.651,-0.754,0.073
-0.099,0.447,1.376
0.294,-0.792,0.148
-0.633,0.688,-0.721
0.371,0.076,0.843
-1.829,0.176,2.272
-0.754,-0.799,0.842
-0.192,-0.71,-0.28
-0.393,1.1,-0.111
-0.71,0.472,-0.372
0.131,-0.367,-0.324
1.102,0.49,-0.726
0.433,0.084,-0.48
1.058,-0.703,0.912
0.557,-0.412,0.654
-0.963,0.766,1.961
0.097,-0.636,-0.323
-0.382,-0.121,2.1
0.398,0.76,0.172
0.534,0.041,0.97
-1.088,-0.375,0.954
0.43,-0.76,-0.583
-0.826,0.045,1.482
-0.412,0.06,-0.773
-0.255,0.204,0.248
0.19,0.152,0.027
0.622,0.552,-0.039
0.011,0.271,0.184
0.704,-0.502,1.41
0.216,-0.521,0.117
-1.058,1.51,0.765
1.198,-3.74,4.842
-0.819,1.223,0.953
-0.655,0.454,-0.329
0.12,-0.123,-1.272
0.655,0.894,-0.896
0.04,0.832,1.672
-1.25,-0.425,1.989
-0.339,-0.836,0.895
-0.017,-0.653,0.677
-0.033,0.39,-0.905
0.073,0.249,0.133
0.142,-0.108,-0.014
0.772,0.03,-1.748
-0.658,0.214,1.193
0.882,-0.735,2.025
0.368,0.433,0.186
-1.459,0.069,0.265
0.43,-0.862,2.257
0.473,0.994,-1.163
-0.318,-0.067,1.544
-0.674,-0.582,0.638
-0.33,0.147,2.091
-0.45,-0.667,0.326
-0.147,0.734,-1.395
-0.05,0.559,-0.061
-0.012,-0.166,0.178
-0.395,0.561,0.451
-0.302,0.716,1.28
0.121,-0.584,1.726
