ax,ay,az
0.141,0.146,0
0.642,0.129,-0.833
0.138,0.108,-0.029
-0.115,-0.026,-0.537
0.194,-0.067,-0.07
0.099,0.202,-0.46
0.172,0.315,-0.091
-0.092,0.549,1.763
0.049,-0.106,0.79
-0.631,-0.562,0.823
-0.444,0.09,0.829
-0.624,0.555,-0.333
0.189,-0.46,0.093
0.156,-0.378,0.836
-0.073,0.108,0.024
-0.418,0.247,-0.018
-0.674,0.335,0.731
-0.396,0.195,0.688
1.471,-2.127,1.901
-0.162,0.752,0.585
-0.026,0.226,0.359
-0.228,0.399,-0.47
0.16,-0.138,-0.466
-0.237,0.471,-1.204
-1.164,0.266,1.153
0.123,-0.061,-0.473
-0.252,0.31,-1.28
0.204,0.16,-0.671
0.354,0.025,-0.077
-0.143,0.551,1.643
-0.152,0.207,0.721
-0.403,-0.364,0.333
0.163,-0.301,0.203
-0.16,0.202,0.325
0.402,0.108,0.337
1.277,-0.546,0.376
0.117,0.558,0.521
0.395,0.078,0.367
-0.464,0.067,0.841
0.817,-0.549,0.91
-0.007,-0.582,1.256
-1.025,-0.549,0.916
-0.251,0.015,0.044
-1.131,0.634,0.381
-1.698,0.624,0.55
0.034,0.182,-0.498
0.035,0.479,-0.075
-0.074,0.786,0.306
-0.22,0.007,1.4
-0.717,-0.571,0.525
-0.334,-0.598,0.469
-0.24,-0.136,0.155
-0.083,0.116,-0.032
0.548,-0.14,-0.009
-0.254,0.278,0.21
-0.386,-0.206,1.43
0.18,-0.033,-0.158
0.829,-0.929,0.373
-0.721,0.337,0.829
-0.398,0.2,0.044
-0.366,0.075,-0.076
0.119,-0.501,0.103
0.764,1.276,-0.339
-1.35,-0.323,2.161
0.662,-0.055,-1.044
1.009,-1.059,-0.176
-0.306,-0.476,0.215
-0.391,0.145,0.303
0.07,-0.195,0.252
-0.056,-0.1,-0.122
-0.041,0.24,0.3
0.242,-0.151,0.086
