ax,ay,az
0.249,-0.275,-0.711
-0.987,-0.433,1.156
-0.205,-0.369,-0.098
-0.302,-0.155,0.19
-0.526,0.681,0.19
-0.12,-0.056,0.173
-0.028,0.111,-0.23
-0.077,0.216,0.412
-0.279,0.599,0.096
0.922,-1.504,2.09
0.489,-0.137,0.948
0.067,-0.373,1.616
-0.111,-2.222,8.378
-0.02,0.11,-0.041
-0.391,0.375,0.27
0.786,-0.283,-0.537
-2.31,0.558,2.495
-0.431,-0.228,1.059
-0.388,-0.606,1.122
0.319,-0.155,-0.205
-0.176,-0.193,0.302
-0.26,0.369,-0.351
-0.005,0.172,0.319
0.474,0.666,0.105
0.361,-0.783,0.792
1.343,-0.621,0.77
0.249,-0.409,1.167
0.149,-0.01,-0.079
-0.243,0.373,-0.661
-0.446,0.334,1.386
-0.911,0.132,0.36
0.295,-0.586,-0.222
0.255,-0.334,-0.29
-0.179,0.239,-0.626
-0.33,0.1,0.403
-0.005,0.088,-0.205
0.243,0.677,0.051
0.258,0.091,0.406
0.033,-0.847,1.719
1.189,-0.575,-0.206
0.208,0.328,1.524
-0.029,-0.324,0.286
-1.618,0.939,-3.168
-0.683,1.108,-1.369
-0.156,-0.115,-1.134
-0.071,0.471,1.024
-1.265,-0.276,1.712
-0.3,-0.078,0.559
0.062,-0.615,0.064
-0.177,0.502,0.135
-0.212,-0.226,0.128
-0.07,0.194,-0.323
0.067,0.397,-0.192
-0.289,0.474,1.347
1.312,-0.821,1.059
1.366,-0.25,-1.573
-0.31,0.208,0.785
0.173,-0.478,-0.047
-0.145,0.198,0.273
-0.818,0.824,-0.846
0.564,1.127,-0.087
0.271,-0.159,0.335
-1.006,-0.548,0.494
-0.248,-0.497,0.577
0.201,-0.066,0.429
0.054,-0.16,0.055
-0.556,0.144,-0.009
-0.03,0.054,0.185
0.705,0.257,0.077
0.34,0.054,0.769
0.119,-0.307,0.862
1.428,0.287,-0.091
-1.139,-0.083,-0.211
-0.215,-0.284,0.723
0.949,0.287,-1.547
-0.627,1.282,-3.45
0.345,0.308,-0.097
0.616,0.58,0.696
-0.46,-0.71,0.244
-0.148,-0.063,-0.021
-0.603,-0.527,1.285
-0.16,0.035,-0.419
-0.476,0.801,0.785
-0.361,0.284,0.134
-0.251,0.137,-0.256
0.347,-0.028,0.95
0.282,-0.789,1.023
0.306,-0.008,0.675
0.007,-0.336,1.652
-0.184,-0.616,1.168
0.155,0.544,0.01
0.512,0.569,0.9
-0.479,-0.225,1.613
-0.647,-0.654,0.215
-0.423,0.087,1.003
0.169,-0.243,-0.682
0.077,0.36,-0.802
-0.37,0.341,-0.262
0.081,0.177,0.069
0.581,0.299,1.65
0.436,-0.701,1.534
-0.676,-0.037,0.817
0.699,0.464,-1.272
0.198,-0.501,0.358
2.052,-1.13,2.725
0.274,0.559,-0.008
0.411,0.021,-0.143
-1.754,-0.021,2.428
-0.285,-0.227,0.996
-0.115,-0.559,-0.147
-0.266,0.321,-0.673
-0.094,0.309,0.04
-0.158,0.557,0.155
-0.433,0.812,1.151
1.027,-0.238,0.89
-0.048,-0.306,1.554
1.65,-0.097,-0.913
