ax,ay,az
-0.647,0.43,-1.618
-0.194,-0.299,0.471
-0.182,0.261,1.701
-0.355,-0.417,-0.04
-1.099,-0.347,2.406
-0.405,0.057,-0.135
0.164,-0.276,0.245
0.112,0.239,-0.337
0.02,0.301,0.097
0.336,0.465,-0.655
0.398,-0.848,0.771
0.466,-0.782,1.06
-0.234,0.249,0.015
-0.612,0.505,0.19
0.198,0.09,0.467
0.118,0.321,-1.664
0.289,1.736,-1.253
-0.631,0.1,1.597
-0.543,-1.552,1.396
-1.185,0.249,3.213
0.065,-0.586,-0.187
0.32,-0.352,-0.224
-0.539,0.015,0.618
-0.603,0.614,0.21
1.42,0.323,-0.771
0.612,-0.471,0.89
0.283,-1.175,1.845
0.329,1.15,-0.215
-0.983,0.538,1.88
0.59,-0.974,-1.222
-0.94,0.07,1.675
-0.048,0.329,-0.923
0.12,-0.411,-0.113
-0.28,0.428,-0.048
0.392,-0.323,0.271
-0.715,0.414,0.364
0.182,-0.338,1.92
1.311,-1.264,1.771
0.426,-2.324,-1.673
-0.516,0.616,-1.327
0.101,0.211,-0.843
0.024,0.717,0.189
0.483,0.313,-1.044
0.861,-1.343,-1.717
-0.877,-0.416,2.514
-0.087,0.192,0.375
0.021,-0.168,0.355
-0.394,0.61,0.611
-0.358,0.173,0.357
0.665,-0.164,-0.146
-0.083,0.01,0.708
-0.324,0.39,1.684
-0.633,0.27,1.255
-0.15,0.938,1.316
-0.409,-0.474,-0.624
-0.956,0.318,-0.042
0.231,-0.142,0.228
0.492,-0.739,0.004
-0.332,0.542,-0.396
0.393,0.149,0.02
0.365,0.466,-0.109
-1.348,0.398,2.415
0.214,-0.188,1.068
0.17,1.432,-0.375
0.192,0.579,1.002
-0.566,-0.096,0.393
-0.98,-0.32,1.604
-0.314,-0.295,0.172
0.279,-0.508,-0.107
0.326,0.098,-0.471
-0.137,0.357,0.455
0.521,0.284,1.197
-0.187,0.447,-0.245
0.336,0.429,-0.068
0.139,1.045,0.477
0.549,0.741,0.686
-0.729,-0.098,1.621
-0.068,-0.689,-0.022
-0.97,-0.062,0.606
-0.068,-0.069,-0.655
-0.01,0.116,0.735
-0.11,0.286,-0.232
1.017,-0.254,-0.454
-0.434,0.692,1.09
1.095,-1.392,1.376
3.023,-5.718,7.143
0.15,0.826,1.506
-1.219,0.169,0.376
-0.072,-0.837,0.08
-0.575,-0.262,1.563
0.041,-0.157,-0.463
0.073,-0.639,0.568
-0.245,0.39,0.42
