##  1	ANA	M = 25	SNBR = 1192	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
02-Sep-1995 06:00:00	29.9	57.1	40	1001
02-Sep-1995 12:00:00	31.2	59.2	35	1001
02-Sep-1995 18:00:00	32.4	61.9	35	1001
03-Sep-1995 00:00:00	33.0	61.5	35	1002
## 12	LUIS	M = 66	SNBR = 1233	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
27-Aug-1995 12:00:00	11.3	22.7	29	1010
27-Aug-1995 18:00:00	11.1	23.8	29	1010
28-Aug-1995 00:00:00	11.0	24.3	29	1009
28-Aug-1995 06:00:00	10.9	24.9	29	1009
28-Aug-1995 12:00:00	11.1	26.0	35	1008
28-Aug-1995 18:00:00	11.4	27.5	35	1008
29-Aug-1995 00:00:00	11.6	29.0	40	1005
29-Aug-1995 06:00:00	11.8	30.5	46	1000
29-Aug-1995 12:00:00	12.2	31.9	46	1000
29-Aug-1995 18:00:00	12.7	33.1	46	1003
30-Aug-1995 00:00:00	13.0	34.2	46	1005
30-Aug-1995 06:00:00	13.2	35.3	52	1005
30-Aug-1995 12:00:00	13.4	36.2	63	1005
30-Aug-1995 18:00:00	13.7	37.0	75	1002
31-Aug-1995 00:00:00	14.0	37.9	81	998
31-Aug-1995 06:00:00	14.3	38.8	92	992
31-Aug-1995 12:00:00	14.6	39.7	98	979
31-Aug-1995 18:00:00	15.0	40.7	109	971
01-Sep-1995 00:00:00	15.4	41.7	115	965
01-Sep-1995 06:00:00	15.8	42.6	121	958
01-Sep-1995 12:00:00	16.2	43.6	132	950
01-Sep-1995 18:00:00	16.5	44.7	132	948
02-Sep-1995 00:00:00	16.8	45.8	132	948
02-Sep-1995 06:00:00	17.0	46.9	132	948
02-Sep-1995 12:00:00	17.2	48.0	132	948
02-Sep-1995 18:00:00	17.3	49.2	132	948
03-Sep-1995 00:00:00	17.3	50.5	132	948
03-Sep-1995 06:00:00	17.4	51.8	138	948
03-Sep-1995 12:00:00	17.3	53.1	138	948
03-Sep-1995 18:00:00	17.3	54.3	138	945
04-Sep-1995 00:00:00	17.1	55.6	138	942
04-Sep-1995 06:00:00	17.0	56.8	138	940
04-Sep-1995 12:00:00	17.0	58.0	138	945
04-Sep-1995 18:00:00	17.0	59.1	138	943
05-Sep-1995 00:00:00	17.1	60.1	138	940
05-Sep-1995 06:00:00	17.3	61.0	138	939
05-Sep-1995 12:00:00	17.5	61.7	132	945
05-Sep-1995 18:00:00	18.0	62.4	132	944
06-Sep-1995 00:00:00	18.4	63.0	132	942
06-Sep-1995 06:00:00	18.9	63.6	132	939
06-Sep-1995 12:00:00	19.4	64.2	132	943
06-Sep-1995 18:00:00	20.1	64.9	132	940
07-Sep-1995 00:00:00	20.7	65.4	132	938
07-Sep-1995 06:00:00	21.3	66.0	132	936
07-Sep-1995 12:00:00	22.0	66.6	127	941
07-Sep-1995 18:00:00	22.8	67.2	127	938
08-Sep-1995 00:00:00	24.3	68.0	127	935
08-Sep-1995 06:00:00	25.8	68.8	127	939
08-Sep-1995 12:00:00	26.4	69.3	121	941
08-Sep-1995 18:00:00	26.5	69.5	115	944
09-Sep-1995 00:00:00	27.1	69.8	109	945
09-Sep-1995 06:00:00	29.1	69.5	104	949
09-Sep-1995 12:00:00	31.0	69.1	98	952
09-Sep-1995 18:00:00	32.7	68.6	98	955
10-Sep-1995 00:00:00	34.5	67.2	98	959
10-Sep-1995 06:00:00	36.5	65.4	98	963
10-Sep-1995 12:00:00	38.4	63.7	92	961
10-Sep-1995 18:00:00	40.9	60.9	92	966
11-Sep-1995 00:00:00	43.9	57.7	92	965
11-Sep-1995 06:00:00	47.1	54.2	92	963
11-Sep-1995 12:00:00	51.5	48.5	81	960
11-Sep-1995 18:00:00	55.0	46.0	69	958
12-Sep-1995 00:00:00	57.0	45.0	69	955
12-Sep-1995 06:00:00	58.0	44.0	69	950
12-Sep-1995 12:00:00	59.0	42.0	69	955
12-Sep-1995 18:00:00	60.0	40.0	58	960
## 13	MARILYN	M = 77	SNBR = 1234	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
12-Sep-1995 18:00:00	11.7	50.9	35	1006
13-Sep-1995 00:00:00	11.8	52.7	40	1004
13-Sep-1995 06:00:00	11.9	54.3	52	999
13-Sep-1995 12:00:00	12.1	55.4	63	995
13-Sep-1995 18:00:00	12.5	56.5	69	990
14-Sep-1995 00:00:00	13.0	57.7	75	988
14-Sep-1995 06:00:00	13.5	58.8	81	987
14-Sep-1995 12:00:00	14.2	59.8	81	986
14-Sep-1995 18:00:00	15.0	60.8	81	983
15-Sep-1995 00:00:00	15.8	61.7	86	985
15-Sep-1995 06:00:00	16.5	62.8	92	977
15-Sep-1995 12:00:00	16.8	63.5	92	974
15-Sep-1995 18:00:00	17.4	64.2	98	969
16-Sep-1995 00:00:00	17.9	64.7	104	962
16-Sep-1995 06:00:00	18.5	65.2	109	952
16-Sep-1995 12:00:00	19.0	65.8	109	951
16-Sep-1995 18:00:00	19.7	66.4	115	950
17-Sep-1995 00:00:00	20.4	67.0	115	950
17-Sep-1995 06:00:00	21.2	67.5	109	953
17-Sep-1995 12:00:00	22.0	68.2	92	965
17-Sep-1995 18:00:00	22.9	68.8	92	968
18-Sep-1995 00:00:00	24.0	69.1	98	963
18-Sep-1995 06:00:00	25.0	69.4	98	965
18-Sep-1995 12:00:00	26.1	69.5	98	966
18-Sep-1995 18:00:00	27.2	69.3	92	966
19-Sep-1995 00:00:00	28.4	69.0	92	969
19-Sep-1995 06:00:00	29.6	68.6	86	970
19-Sep-1995 12:00:00	31.0	68.2	86	976
19-Sep-1995 18:00:00	32.6	67.7	92	974
20-Sep-1995 00:00:00	34.2	66.8	92	974
20-Sep-1995 06:00:00	35.8	66.1	86	976
20-Sep-1995 12:00:00	37.3	65.2	81	978
20-Sep-1995 18:00:00	38.3	64.3	81	980
21-Sep-1995 00:00:00	39.0	63.3	75	982
21-Sep-1995 06:00:00	39.3	61.9	75	984
21-Sep-1995 12:00:00	39.4	60.6	75	987
21-Sep-1995 18:00:00	39.6	59.3	69	990
22-Sep-1995 00:00:00	39.8	58.3	63	992
22-Sep-1995 06:00:00	39.7	57.6	63	994
22-Sep-1995 12:00:00	39.4	57.1	63	996
22-Sep-1995 18:00:00	39.0	56.8	63	998
23-Sep-1995 00:00:00	38.4	56.7	58	1000
23-Sep-1995 06:00:00	37.8	56.7	52	1001
23-Sep-1995 12:00:00	37.1	56.7	40	1002
23-Sep-1995 18:00:00	36.6	56.8	35	1003
24-Sep-1995 00:00:00	35.9	57.2	35	1004
24-Sep-1995 06:00:00	35.0	58.1	35	1004
24-Sep-1995 12:00:00	33.8	57.7	35	1005
24-Sep-1995 18:00:00	33.0	57.0	35	1005
25-Sep-1995 00:00:00	32.6	56.6	35	1005
25-Sep-1995 06:00:00	32.0	56.3	35	1005
25-Sep-1995 12:00:00	31.1	56.0	35	1005
25-Sep-1995 18:00:00	30.9	55.1	35	1005
26-Sep-1995 00:00:00	31.0	54.7	29	1006
26-Sep-1995 06:00:00	31.1	54.2	29	1006
26-Sep-1995 12:00:00	31.3	53.8	29	1007
26-Sep-1995 18:00:00	31.5	53.4	29	1008
27-Sep-1995 00:00:00	31.7	53.1	23	1009
27-Sep-1995 06:00:00	31.8	52.6	23	1010
27-Sep-1995 12:00:00	32.2	52.1	23	1011
27-Sep-1995 18:00:00	32.6	51.7	23	1012
28-Sep-1995 00:00:00	32.9	51.4	23	1013
28-Sep-1995 06:00:00	33.2	51.1	23	1014
28-Sep-1995 12:00:00	33.6	50.9	23	1014
28-Sep-1995 18:00:00	34.0	50.6	23	1013
29-Sep-1995 00:00:00	34.3	49.9	23	1013
29-Sep-1995 06:00:00	34.8	49.1	23	1014
29-Sep-1995 12:00:00	35.3	48.2	23	1014
29-Sep-1995 18:00:00	35.3	47.2	23	1014
30-Sep-1995 00:00:00	34.9	47.7	23	1015
30-Sep-1995 06:00:00	34.6	48.5	23	1015
30-Sep-1995 12:00:00	34.6	49.3	23	1016
30-Sep-1995 18:00:00	34.7	50.0	23	1016
01-Oct-1995 00:00:00	34.8	50.5	23	1016
01-Oct-1995 06:00:00	35.0	51.0	23	1016
01-Oct-1995 12:00:00	35.2	51.5	23	1016
01-Oct-1995 18:00:00	35.3	51.9	23	1016
## 14	NOEL	M = 45	SNBR = 1235	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
26-Sep-1995 18:00:00	10.4	37.7	29	1007
27-Sep-1995 00:00:00	10.9	39.0	35	1006
27-Sep-1995 06:00:00	11.4	40.0	35	1005
27-Sep-1995 12:00:00	12.1	40.6	40	1005
27-Sep-1995 18:00:00	12.8	41.0	46	1002
28-Sep-1995 00:00:00	13.5	41.5	52	1000
28-Sep-1995 06:00:00	14.0	42.0	58	998
28-Sep-1995 12:00:00	14.5	42.4	69	995
28-Sep-1995 18:00:00	15.2	42.6	75	987
29-Sep-1995 00:00:00	15.9	42.6	75	987
29-Sep-1995 06:00:00	16.5	42.2	75	987
29-Sep-1995 12:00:00	17.4	41.9	75	987
29-Sep-1995 18:00:00	18.2	41.2	75	987
30-Sep-1995 00:00:00	18.9	40.6	75	987
30-Sep-1995 06:00:00	19.4	40.3	75	987
30-Sep-1995 12:00:00	19.7	40.2	69	990
30-Sep-1995 18:00:00	19.8	40.1	63	993
01-Oct-1995 00:00:00	19.9	40.2	58	994
01-Oct-1995 06:00:00	20.0	40.3	58	995
01-Oct-1995 12:00:00	20.1	40.4	52	1000
01-Oct-1995 18:00:00	20.5	40.4	52	1000
02-Oct-1995 00:00:00	20.9	40.2	52	1000
02-Oct-1995 06:00:00	21.5	40.1	52	1000
02-Oct-1995 12:00:00	22.4	40.0	52	1000
02-Oct-1995 18:00:00	23.5	40.1	52	1000
03-Oct-1995 00:00:00	24.7	40.3	52	1000
03-Oct-1995 06:00:00	25.7	41.0	46	1000
03-Oct-1995 12:00:00	26.7	41.8	52	1000
03-Oct-1995 18:00:00	27.6	42.4	52	1000
04-Oct-1995 00:00:00	28.5	42.8	52	999
04-Oct-1995 06:00:00	29.5	43.1	58	998
04-Oct-1995 12:00:00	30.4	43.1	58	997
04-Oct-1995 18:00:00	31.3	43.0	63	994
05-Oct-1995 00:00:00	31.9	42.7	75	987
05-Oct-1995 06:00:00	32.2	42.3	75	987
05-Oct-1995 12:00:00	32.4	41.5	75	987
05-Oct-1995 18:00:00	32.4	40.5	75	987
06-Oct-1995 00:00:00	32.5	39.4	69	990
06-Oct-1995 06:00:00	32.5	38.2	63	994
06-Oct-1995 12:00:00	32.5	36.9	58	997
06-Oct-1995 18:00:00	32.7	35.3	46	1001
07-Oct-1995 00:00:00	33.2	33.5	40	1004
07-Oct-1995 06:00:00	34.0	31.0	35	1000
07-Oct-1995 12:00:00	35.0	29.5	35	997
07-Oct-1995 18:00:00	36.0	28.0	35	995
## 15	OPAL	M = 37	SNBR = 1236	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
27-Sep-1995 18:00:00	19.1	87.3	29	1004
28-Sep-1995 00:00:00	19.4	87.5	29	1004
28-Sep-1995 06:00:00	19.4	87.9	29	1004
28-Sep-1995 12:00:00	19.3	88.2	29	1003
28-Sep-1995 18:00:00	19.3	88.4	29	1003
29-Sep-1995 00:00:00	19.4	88.4	29	1003
29-Sep-1995 06:00:00	19.5	88.4	29	1003
29-Sep-1995 12:00:00	19.6	88.3	29	1003
29-Sep-1995 18:00:00	19.8	88.2	35	1003
30-Sep-1995 00:00:00	20.1	88.2	35	1002
30-Sep-1995 06:00:00	20.6	88.3	35	1002
30-Sep-1995 12:00:00	21.1	88.5	40	1001
30-Sep-1995 18:00:00	21.4	89.1	46	1000
01-Oct-1995 00:00:00	21.3	89.9	52	994
01-Oct-1995 06:00:00	21.1	90.7	52	987
01-Oct-1995 12:00:00	20.9	91.2	52	986
01-Oct-1995 18:00:00	20.8	91.6	58	985
02-Oct-1995 00:00:00	20.7	91.9	63	984
02-Oct-1995 06:00:00	20.8	92.1	69	980
02-Oct-1995 12:00:00	21.0	92.3	75	973
02-Oct-1995 18:00:00	21.2	92.3	75	972
03-Oct-1995 00:00:00	21.7	92.2	81	970
03-Oct-1995 06:00:00	22.2	92.0	86	969
03-Oct-1995 12:00:00	22.8	91.6	92	968
03-Oct-1995 18:00:00	23.5	91.0	98	965
04-Oct-1995 00:00:00	24.5	90.1	115	953
04-Oct-1995 06:00:00	25.9	89.4	127	935
04-Oct-1995 12:00:00	27.3	88.5	150	919
04-Oct-1995 18:00:00	29.0	87.7	127	938
05-Oct-1995 00:00:00	31.0	86.8	92	950
05-Oct-1995 06:00:00	33.2	86.2	58	974
05-Oct-1995 12:00:00	35.4	85.7	35	982
05-Oct-1995 18:00:00	38.5	83.5	46	986
06-Oct-1995 00:00:00	40.5	82.3	46	989
06-Oct-1995 06:00:00	42.0	80.5	46	991
06-Oct-1995 12:00:00	43.3	78.4	40	997
06-Oct-1995 18:00:00	44.5	76.5	35	1002
## 16	PABLO	M = 16	SNBR = 1237	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
04-Oct-1995 18:00:00	8.3	31.4	35	1009
05-Oct-1995 00:00:00	8.4	32.8	35	1009
05-Oct-1995 06:00:00	9.3	35.1	35	1008
05-Oct-1995 12:00:00	10.2	37.5	40	1006
05-Oct-1995 18:00:00	11.1	40.1	46	1003
06-Oct-1995 00:00:00	11.5	41.9	58	997
06-Oct-1995 06:00:00	12.0	44.0	58	994
06-Oct-1995 12:00:00	12.2	45.8	58	995
06-Oct-1995 18:00:00	12.4	47.5	52	998
07-Oct-1995 00:00:00	12.5	48.8	52	1000
07-Oct-1995 06:00:00	12.7	50.0	52	1000
07-Oct-1995 12:00:00	12.8	51.1	52	1000
07-Oct-1995 18:00:00	12.6	52.3	52	1000
08-Oct-1995 00:00:00	12.5	53.9	52	1001
08-Oct-1995 06:00:00	12.3	55.7	52	1007
08-Oct-1995 12:00:00	12.1	57.5	35	1009
## 17	ROXANNE	M = 54	SNBR = 1238	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
07-Oct-1995 18:00:00	14.0	82.1	29	1005
08-Oct-1995 00:00:00	14.2	82.7	29	1005
08-Oct-1995 06:00:00	14.8	83.0	29	1005
08-Oct-1995 12:00:00	15.0	83.2	29	1005
08-Oct-1995 18:00:00	15.7	83.2	35	1004
09-Oct-1995 00:00:00	16.5	83.1	40	1002
09-Oct-1995 06:00:00	17.2	83.0	46	1001
09-Oct-1995 12:00:00	17.9	82.9	52	999
09-Oct-1995 18:00:00	18.4	82.9	58	995
10-Oct-1995 00:00:00	18.9	83.7	69	989
10-Oct-1995 06:00:00	19.2	84.3	81	985
10-Oct-1995 12:00:00	19.4	85.0	92	972
10-Oct-1995 18:00:00	19.9	86.0	109	966
11-Oct-1995 00:00:00	20.0	87.0	115	958
11-Oct-1995 06:00:00	20.0	88.1	104	970
11-Oct-1995 12:00:00	19.9	89.1	86	983
11-Oct-1995 18:00:00	19.7	90.0	81	987
12-Oct-1995 00:00:00	19.5	90.8	75	990
12-Oct-1995 06:00:00	19.5	91.5	75	992
12-Oct-1995 12:00:00	19.5	92.2	63	994
12-Oct-1995 18:00:00	19.7	92.6	63	995
13-Oct-1995 00:00:00	20.1	92.8	63	993
13-Oct-1995 06:00:00	20.5	93.1	63	993
13-Oct-1995 12:00:00	21.0	93.6	63	992
13-Oct-1995 18:00:00	21.4	93.9	63	988
14-Oct-1995 00:00:00	21.8	93.9	63	982
14-Oct-1995 06:00:00	22.2	93.9	69	981
14-Oct-1995 12:00:00	22.3	93.8	75	980
14-Oct-1995 18:00:00	22.3	93.3	81	980
15-Oct-1995 00:00:00	21.8	92.9	81	979
15-Oct-1995 06:00:00	21.4	92.4	86	979
15-Oct-1995 12:00:00	21.0	91.9	86	980
15-Oct-1995 18:00:00	20.6	91.6	86	980
16-Oct-1995 00:00:00	20.4	91.5	86	981
16-Oct-1995 06:00:00	20.3	91.7	81	984
16-Oct-1995 12:00:00	20.3	92.0	75	985
16-Oct-1995 18:00:00	20.4	92.2	75	987
17-Oct-1995 00:00:00	20.6	92.4	75	991
17-Oct-1995 06:00:00	20.9	92.6	69	995
17-Oct-1995 12:00:00	21.2	92.9	63	998
17-Oct-1995 18:00:00	21.3	93.1	58	1000
18-Oct-1995 00:00:00	21.5	93.3	52	1003
18-Oct-1995 06:00:00	21.8	93.6	46	1004
18-Oct-1995 12:00:00	22.2	94.2	40	1005
18-Oct-1995 18:00:00	22.3	94.7	40	1008
19-Oct-1995 00:00:00	22.3	95.1	35	1009
19-Oct-1995 06:00:00	22.4	95.4	35	1009
19-Oct-1995 12:00:00	22.3	95.5	35	1009
19-Oct-1995 18:00:00	22.3	95.6	35	1009
20-Oct-1995 00:00:00	22.4	95.6	35	1009
20-Oct-1995 06:00:00	22.0	95.5	35	1009
20-Oct-1995 12:00:00	21.5	95.5	29	1009
20-Oct-1995 18:00:00	20.5	95.5	29	1010
21-Oct-1995 00:00:00	19.5	96.0	29	1011
## 18	SEBASTIEN	M = 19	SNBR = 1239	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
20-Oct-1995 12:00:00	13.8	53.8	29	1006
20-Oct-1995 18:00:00	14.8	54.5	35	1005
21-Oct-1995 00:00:00	16.0	55.1	40	1004
21-Oct-1995 06:00:00	17.6	55.9	40	1004
21-Oct-1995 12:00:00	19.0	56.3	46	1005
21-Oct-1995 18:00:00	20.1	56.6	46	1007
22-Oct-1995 00:00:00	21.2	56.7	46	1007
22-Oct-1995 06:00:00	21.8	56.8	46	1006
22-Oct-1995 12:00:00	22.0	57.7	52	1004
22-Oct-1995 18:00:00	21.5	58.5	63	1001
23-Oct-1995 00:00:00	20.9	59.5	58	1001
23-Oct-1995 06:00:00	20.1	60.4	52	1002
23-Oct-1995 12:00:00	19.4	61.0	46	1003
23-Oct-1995 18:00:00	19.0	61.7	40	1004
24-Oct-1995 00:00:00	18.6	62.3	35	1005
24-Oct-1995 06:00:00	18.3	63.0	35	1007
24-Oct-1995 12:00:00	18.0	63.7	35	1007
24-Oct-1995 18:00:00	17.7	64.3	29	1007
25-Oct-1995 00:00:00	17.5	64.5	23	1008
## 19	TANYA	M = 29	SNBR = 1240	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
27-Oct-1995 00:00:00	24.6	59.2	35	1004
27-Oct-1995 06:00:00	25.3	58.6	35	1002
27-Oct-1995 12:00:00	26.2	57.9	40	1001
27-Oct-1995 18:00:00	27.1	57.1	46	998
28-Oct-1995 00:00:00	27.2	56.6	52	997
28-Oct-1995 06:00:00	27.3	56.2	52	996
28-Oct-1995 12:00:00	27.2	55.7	58	995
28-Oct-1995 18:00:00	27.5	54.7	63	992
29-Oct-1995 00:00:00	28.4	54.2	69	990
29-Oct-1995 06:00:00	29.6	54.2	69	987
29-Oct-1995 12:00:00	30.5	54.9	75	983
29-Oct-1995 18:00:00	31.2	55.3	81	982
30-Oct-1995 00:00:00	31.8	54.8	81	980
30-Oct-1995 06:00:00	32.6	54.2	81	980
30-Oct-1995 12:00:00	33.1	53.4	81	979
30-Oct-1995 18:00:00	33.8	51.8	86	977
31-Oct-1995 00:00:00	34.6	50.1	86	975
31-Oct-1995 06:00:00	35.4	48.3	86	972
31-Oct-1995 12:00:00	36.2	45.8	86	973
31-Oct-1995 18:00:00	37.1	43.2	86	973
01-Nov-1995 00:00:00	37.8	40.4	81	974
01-Nov-1995 06:00:00	37.7	37.9	75	974
01-Nov-1995 12:00:00	37.4	35.4	69	974
01-Nov-1995 18:00:00	37.7	31.8	63	972
02-Nov-1995 00:00:00	39.2	28.2	63	970
02-Nov-1995 06:00:00	41.8	25.7	63	971
02-Nov-1995 12:00:00	44.5	24.0	58	974
02-Nov-1995 18:00:00	47.5	23.0	52	976
03-Nov-1995 00:00:00	50.5	24.0	46	977
##  1	ARTHUR	M = 22	SNBR = 1241	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
17-Jun-1996 18:00:00	26.8	77.8	29	1010
18-Jun-1996 00:00:00	27.7	78.3	29	1010
18-Jun-1996 06:00:00	28.6	78.8	29	1009
18-Jun-1996 12:00:00	29.7	78.8	29	1008
18-Jun-1996 18:00:00	30.6	78.7	35	1008
19-Jun-1996 00:00:00	31.5	78.7	40	1004
19-Jun-1996 06:00:00	32.3	78.6	40	1006
19-Jun-1996 12:00:00	33.2	78.1	46	1005
19-Jun-1996 18:00:00	33.9	77.3	46	1005
20-Jun-1996 00:00:00	34.7	76.4	40	1005
20-Jun-1996 06:00:00	35.5	75.4	40	1005
20-Jun-1996 12:00:00	36.4	74.1	35	1005
20-Jun-1996 18:00:00	36.9	72.5	35	1004
21-Jun-1996 00:00:00	37.3	70.3	35	1003
21-Jun-1996 06:00:00	37.3	66.5	35	1002
21-Jun-1996 12:00:00	37.5	62.0	40	1001
21-Jun-1996 18:00:00	37.8	56.2	52	1000
22-Jun-1996 00:00:00	38.5	50.5	52	998
22-Jun-1996 06:00:00	40.0	47.0	52	995
22-Jun-1996 12:00:00	41.0	43.0	52	993
22-Jun-1996 18:00:00	42.5	40.0	52	992
23-Jun-1996 00:00:00	44.0	37.0	52	996
##  2	BERTHA	M = 50	SNBR = 1242	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
05-Jul-1996 00:00:00	9.8	34.0	35	1009
05-Jul-1996 06:00:00	10.2	36.3	35	1008
05-Jul-1996 12:00:00	11.0	39.0	40	1007
05-Jul-1996 18:00:00	12.0	41.2	40	1006
06-Jul-1996 00:00:00	12.7	43.9	40	1005
06-Jul-1996 06:00:00	13.1	46.6	40	1004
06-Jul-1996 12:00:00	13.7	48.7	46	1002
06-Jul-1996 18:00:00	14.2	51.0	52	1000
07-Jul-1996 00:00:00	14.9	52.9	58	999
07-Jul-1996 06:00:00	15.6	54.8	63	997
07-Jul-1996 12:00:00	16.4	56.9	69	995
07-Jul-1996 18:00:00	16.5	58.4	81	992
08-Jul-1996 00:00:00	17.0	60.1	86	988
08-Jul-1996 06:00:00	17.5	61.8	86	985
08-Jul-1996 12:00:00	18.0	63.5	81	983
08-Jul-1996 18:00:00	18.6	64.9	86	978
09-Jul-1996 00:00:00	19.4	66.1	92	970
09-Jul-1996 06:00:00	20.3	67.7	115	960
09-Jul-1996 12:00:00	21.4	69.4	115	965
09-Jul-1996 18:00:00	22.5	71.1	104	967
10-Jul-1996 00:00:00	23.6	72.6	98	969
10-Jul-1996 06:00:00	24.5	74.0	92	971
10-Jul-1996 12:00:00	25.4	75.3	92	968
10-Jul-1996 18:00:00	26.4	75.8	92	966
11-Jul-1996 00:00:00	27.5	76.4	86	968
11-Jul-1996 06:00:00	28.3	76.8	86	972
11-Jul-1996 12:00:00	29.2	77.5	86	977
11-Jul-1996 18:00:00	30.0	78.0	81	980
12-Jul-1996 00:00:00	30.7	78.3	81	982
12-Jul-1996 06:00:00	31.2	78.6	81	984
12-Jul-1996 12:00:00	32.2	78.4	98	975
12-Jul-1996 18:00:00	33.6	78.1	104	974
13-Jul-1996 00:00:00	35.0	77.6	75	993
13-Jul-1996 06:00:00	36.7	77.0	69	993
13-Jul-1996 12:00:00	38.3	76.1	69	994
13-Jul-1996 18:00:00	40.2	74.5	69	994
14-Jul-1996 00:00:00	42.1	71.9	69	994
14-Jul-1996 06:00:00	44.1	69.0	63	995
14-Jul-1996 12:00:00	46.0	66.0	58	995
14-Jul-1996 18:00:00	47.0	62.0	58	995
15-Jul-1996 00:00:00	48.0	57.0	58	995
15-Jul-1996 06:00:00	49.0	52.0	52	996
15-Jul-1996 12:00:00	51.0	47.0	46	996
15-Jul-1996 18:00:00	54.0	44.0	46	996
16-Jul-1996 00:00:00	57.5	42.5	46	991
16-Jul-1996 06:00:00	58.5	42.5	46	988
16-Jul-1996 12:00:00	59.5	42.0	52	988
16-Jul-1996 18:00:00	59.8	41.0	52	985
17-Jul-1996 00:00:00	60.0	40.0	46	993
17-Jul-1996 06:00:00	60.5	39.0	40	1001
##  3	CESAR	M = 17	SNBR = 1243	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
24-Jul-1996 18:00:00	11.8	62.6	29	1009
25-Jul-1996 00:00:00	11.9	64.7	29	1009
25-Jul-1996 06:00:00	11.9	66.5	35	1007
25-Jul-1996 12:00:00	12.1	68.1	46	1004
25-Jul-1996 18:00:00	12.3	69.6	46	1002
26-Jul-1996 00:00:00	12.4	71.0	46	1002
26-Jul-1996 06:00:00	12.4	72.7	46	1002
26-Jul-1996 12:00:00	12.3	74.5	52	1002
26-Jul-1996 18:00:00	11.9	76.1	58	1002
27-Jul-1996 00:00:00	11.7	77.2	58	1000
27-Jul-1996 06:00:00	11.6	78.1	69	992
27-Jul-1996 12:00:00	11.6	79.5	81	992
27-Jul-1996 18:00:00	11.8	81.0	75	994
28-Jul-1996 00:00:00	12.0	82.6	81	992
28-Jul-1996 06:00:00	12.3	84.2	81	990
28-Jul-1996 12:00:00	12.7	86.2	58	995
28-Jul-1996 18:00:00	13.1	87.9	40	1004
##  4	DOLLY	M = 24	SNBR = 1244	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
19-Aug-1996 06:00:00	17.3	80.2	29	1009
19-Aug-1996 12:00:00	17.8	81.7	35	1008
19-Aug-1996 18:00:00	18.2	83.0	52	1006
20-Aug-1996 00:00:00	18.6	84.4	52	1006
20-Aug-1996 06:00:00	18.8	85.7	63	1005
20-Aug-1996 12:00:00	19.0	86.9	69	1002
20-Aug-1996 18:00:00	19.2	87.8	75	999
21-Aug-1996 00:00:00	19.2	88.7	46	1001
21-Aug-1996 06:00:00	19.3	89.5	40	1002
21-Aug-1996 12:00:00	19.4	90.1	35	1002
21-Aug-1996 18:00:00	19.5	90.7	35	1002
22-Aug-1996 00:00:00	19.7	91.4	40	1002
22-Aug-1996 06:00:00	20.1	92.6	52	1002
22-Aug-1996 12:00:00	20.4	93.7	52	999
22-Aug-1996 18:00:00	20.6	94.2	58	993
23-Aug-1996 00:00:00	20.9	94.9	63	990
23-Aug-1996 06:00:00	21.3	96.1	69	991
23-Aug-1996 12:00:00	21.6	97.7	81	989
23-Aug-1996 18:00:00	21.6	99.3	52	997
24-Aug-1996 00:00:00	21.6	100.9	35	1002
24-Aug-1996 06:00:00	21.6	102.5	29	1004
24-Aug-1996 12:00:00	21.7	104.0	23	1005
24-Aug-1996 18:00:00	21.7	105.7	23	1005
25-Aug-1996 00:00:00	21.8	107.3	23	1005
##  5	EDOUARD	M = 73	SNBR = 1245	
## Timestamp	Latitude	Longitude	Windspeed	Pressure
19-Aug-1996 18:00:00	12.4	19.9	29	1007
20-Aug-1996 00:00:00	12.4	20.7	29	1007
20-Aug-1996 06:00:00	12.4	21.6	29	1007
20-Aug-1996 12:00:00	12.5	22.6	29	1007
20-Aug-1996 18:00:00	12.6	23.8	29	1007
21-Aug-1996 00:00:00	12.6	25.3	29	1007
21-Aug-1996 06:00:00	12.8	26.7	29	1007
21-Aug-1996 12:00:00	12.9	27.9	29	1007
21-Aug-1996 18:00:00	13.0	29.2	29	1006
22-Aug-1996 00:00:00	13.1	30.3	35	1006
22-Aug-1996 06:00:00	13.2	31.6	40	1005
22-Aug-1996 12:00:00	13.4	32.9	46	1003
22-Aug-1996 18:00:00	13.5	34.4	46	1002
23-Aug-1996 00:00:00	13.7	35.8	52	1000
23-Aug-1996 06:00:00	13.8	37.0	58	996
23-Aug-1996 12:00:00	13.9	38.3	75	988
23-Aug-1996 18:00:00	14.0	39.8	75	986
24-Aug-1996 00:00:00	14.1	41.1	81	983
24-Aug-1996 06:00:00	14.1	42.4	86	980
24-Aug-1996 12:00:00	14.4	43.6	104	970
24-Aug-1996 18:00:00	14.6	44.7	115	960
25-Aug-1996 00:00:00	15.0	45.8	138	942
25-Aug-1996 06:00:00	15.4	47.0	144	933
